run: 46 | L: 4 | f_final: 1+1E-10 | flatness: 80 | dim: 2D | lattice: SS
Fri Jun 18 15:12:47 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005478s
Fri Jun 18 15:12:47 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005605s
Fri Jun 18 15:12:47 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.005805s
Fri Jun 18 15:12:47 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.005959s
Fri Jun 18 15:12:47 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.005982s
Fri Jun 18 15:12:47 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005999s
Fri Jun 18 15:12:47 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005984s
Fri Jun 18 15:12:47 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005997s
Fri Jun 18 15:12:47 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005802s
Fri Jun 18 15:12:47 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 10000 | flat time: 0.005730s
Fri Jun 18 15:12:47 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 10000 | flat time: 0.005799s
Fri Jun 18 15:12:47 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 10000 | flat time: 0.005764s
Fri Jun 18 15:12:47 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 10000 | flat time: 0.005694s
Fri Jun 18 15:12:47 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 20000 | flat time: 0.011486s
Fri Jun 18 15:12:47 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 10000 | flat time: 0.005748s
Fri Jun 18 15:12:47 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 10000 | flat time: 0.005728s
Fri Jun 18 15:12:47 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 10000 | flat time: 0.005753s
Fri Jun 18 15:12:47 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 10000 | flat time: 0.005716s
Fri Jun 18 15:12:47 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 10000 | flat time: 0.005709s
Fri Jun 18 15:12:47 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 10000 | flat time: 0.005727s
Fri Jun 18 15:12:47 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 10000 | flat time: 0.005751s
Fri Jun 18 15:12:47 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 30000 | flat time: 0.017338s
Fri Jun 18 15:12:47 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 10000 | flat time: 0.005890s
Fri Jun 18 15:12:47 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 10000 | flat time: 0.006010s
Fri Jun 18 15:12:47 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 20000 | flat time: 0.012054s
Fri Jun 18 15:12:47 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 10000 | flat time: 0.005861s
Fri Jun 18 15:12:47 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 10000 | flat time: 0.005850s
Fri Jun 18 15:12:47 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 10000 | flat time: 0.005859s
Fri Jun 18 15:12:47 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 10000 | flat time: 0.005847s
Fri Jun 18 15:12:47 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 20000 | flat time: 0.011814s
Fri Jun 18 15:12:47 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 10000 | flat time: 0.005903s
Fri Jun 18 15:12:47 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 20000 | flat time: 0.011813s
Fri Jun 18 15:12:47 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 10000 | flat time: 0.005874s
Fri Jun 18 15:12:47 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 20000 | flat time: 0.011792s
