run: 55 | L: 4 | f_final: 1+1E-10 | flatness: 80 | dim: 2D | lattice: SS
Fri Jun 18 15:12:49 2021 | f: 1+1E0.235094/1+1E-10 | sweeps: 10000 | flat time: 0.005583s
Fri Jun 18 15:12:49 2021 | f: 1+1E-0.187942/1+1E-10 | sweeps: 10000 | flat time: 0.005859s
Fri Jun 18 15:12:49 2021 | f: 1+1E-0.546643/1+1E-10 | sweeps: 10000 | flat time: 0.006068s
Fri Jun 18 15:12:49 2021 | f: 1+1E-0.875664/1+1E-10 | sweeps: 10000 | flat time: 0.006378s
Fri Jun 18 15:12:49 2021 | f: 1+1E-1.190478/1+1E-10 | sweeps: 10000 | flat time: 0.006152s
Fri Jun 18 15:12:49 2021 | f: 1+1E-1.498346/1+1E-10 | sweeps: 10000 | flat time: 0.005943s
Fri Jun 18 15:12:49 2021 | f: 1+1E-1.802783/1+1E-10 | sweeps: 10000 | flat time: 0.005891s
Fri Jun 18 15:12:49 2021 | f: 1+1E-2.105512/1+1E-10 | sweeps: 10000 | flat time: 0.005836s
Fri Jun 18 15:12:49 2021 | f: 1+1E-2.407391/1+1E-10 | sweeps: 10000 | flat time: 0.005868s
Fri Jun 18 15:12:50 2021 | f: 1+1E-2.708846/1+1E-10 | sweeps: 10000 | flat time: 0.005880s
Fri Jun 18 15:12:50 2021 | f: 1+1E-3.010088/1+1E-10 | sweeps: 10000 | flat time: 0.005878s
Fri Jun 18 15:12:50 2021 | f: 1+1E-3.311224/1+1E-10 | sweeps: 20000 | flat time: 0.011723s
Fri Jun 18 15:12:50 2021 | f: 1+1E-3.612307/1+1E-10 | sweeps: 10000 | flat time: 0.005900s
Fri Jun 18 15:12:50 2021 | f: 1+1E-3.913363/1+1E-10 | sweeps: 10000 | flat time: 0.005842s
Fri Jun 18 15:12:50 2021 | f: 1+1E-4.214407/1+1E-10 | sweeps: 10000 | flat time: 0.005894s
Fri Jun 18 15:12:50 2021 | f: 1+1E-4.515443/1+1E-10 | sweeps: 10000 | flat time: 0.005917s
Fri Jun 18 15:12:50 2021 | f: 1+1E-4.816477/1+1E-10 | sweeps: 10000 | flat time: 0.005903s
Fri Jun 18 15:12:50 2021 | f: 1+1E-5.117508/1+1E-10 | sweeps: 20000 | flat time: 0.011583s
Fri Jun 18 15:12:50 2021 | f: 1+1E-5.418539/1+1E-10 | sweeps: 10000 | flat time: 0.005929s
Fri Jun 18 15:12:50 2021 | f: 1+1E-5.719570/1+1E-10 | sweeps: 20000 | flat time: 0.011644s
Fri Jun 18 15:12:50 2021 | f: 1+1E-6.020600/1+1E-10 | sweeps: 20000 | flat time: 0.011585s
Fri Jun 18 15:12:50 2021 | f: 1+1E-6.321630/1+1E-10 | sweeps: 10000 | flat time: 0.005896s
Fri Jun 18 15:12:50 2021 | f: 1+1E-6.622660/1+1E-10 | sweeps: 10000 | flat time: 0.005962s
Fri Jun 18 15:12:50 2021 | f: 1+1E-6.923690/1+1E-10 | sweeps: 10000 | flat time: 0.006130s
Fri Jun 18 15:12:50 2021 | f: 1+1E-7.224720/1+1E-10 | sweeps: 10000 | flat time: 0.005947s
Fri Jun 18 15:12:50 2021 | f: 1+1E-7.525750/1+1E-10 | sweeps: 10000 | flat time: 0.005885s
Fri Jun 18 15:12:50 2021 | f: 1+1E-7.826780/1+1E-10 | sweeps: 10000 | flat time: 0.005812s
Fri Jun 18 15:12:50 2021 | f: 1+1E-8.127810/1+1E-10 | sweeps: 20000 | flat time: 0.011623s
Fri Jun 18 15:12:50 2021 | f: 1+1E-8.428840/1+1E-10 | sweeps: 10000 | flat time: 0.005892s
Fri Jun 18 15:12:50 2021 | f: 1+1E-8.729870/1+1E-10 | sweeps: 10000 | flat time: 0.005867s
Fri Jun 18 15:12:50 2021 | f: 1+1E-9.030900/1+1E-10 | sweeps: 10000 | flat time: 0.005791s
Fri Jun 18 15:12:50 2021 | f: 1+1E-9.331930/1+1E-10 | sweeps: 20000 | flat time: 0.011739s
Fri Jun 18 15:12:50 2021 | f: 1+1E-9.632960/1+1E-10 | sweeps: 10000 | flat time: 0.005885s
Fri Jun 18 15:12:50 2021 | f: 1+1E-9.933990/1+1E-10 | sweeps: 40000 | flat time: 0.024001s
