f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.005583 10000 1952 2000.000000
1+1E-0.187942 1+1E-10 0.005859 10000 1986 2000.000000
1+1E-0.546643 1+1E-10 0.006068 10000 1982 2000.000000
1+1E-0.875664 1+1E-10 0.006378 10000 1970 2000.000000
1+1E-1.190478 1+1E-10 0.006152 10000 1953 2000.000000
1+1E-1.498346 1+1E-10 0.005943 10000 1899 2000.000000
1+1E-1.802783 1+1E-10 0.005891 10000 1918 2000.000000
1+1E-2.105512 1+1E-10 0.005836 10000 1912 2000.000000
1+1E-2.407391 1+1E-10 0.005868 10000 1811 2000.000000
1+1E-2.708846 1+1E-10 0.005880 10000 1722 2000.000000
1+1E-3.010088 1+1E-10 0.005878 10000 1656 2000.000000
1+1E-3.311224 1+1E-10 0.011723 20000 3765 4000.000000
1+1E-3.612307 1+1E-10 0.005900 10000 1671 2000.000000
1+1E-3.913363 1+1E-10 0.005842 10000 1680 2000.000000
1+1E-4.214407 1+1E-10 0.005894 10000 1720 2000.000000
1+1E-4.515443 1+1E-10 0.005917 10000 1704 2000.000000
1+1E-4.816477 1+1E-10 0.005903 10000 1671 2000.000000
1+1E-5.117508 1+1E-10 0.011583 20000 3342 4000.000000
1+1E-5.418539 1+1E-10 0.005929 10000 1731 2000.000000
1+1E-5.719570 1+1E-10 0.011644 20000 3362 4000.000000
1+1E-6.020600 1+1E-10 0.011585 20000 3627 4000.000000
1+1E-6.321630 1+1E-10 0.005896 10000 1774 2000.000000
1+1E-6.622660 1+1E-10 0.005962 10000 1639 2000.000000
1+1E-6.923690 1+1E-10 0.006130 10000 1604 2000.000000
1+1E-7.224720 1+1E-10 0.005947 10000 1723 2000.000000
1+1E-7.525750 1+1E-10 0.005885 10000 1719 2000.000000
1+1E-7.826780 1+1E-10 0.005812 10000 1629 2000.000000
1+1E-8.127810 1+1E-10 0.011623 20000 3424 4000.000000
1+1E-8.428840 1+1E-10 0.005892 10000 1686 2000.000000
1+1E-8.729870 1+1E-10 0.005867 10000 1693 2000.000000
1+1E-9.030900 1+1E-10 0.005791 10000 1795 2000.000000
1+1E-9.331930 1+1E-10 0.011739 20000 3301 4000.000000
1+1E-9.632960 1+1E-10 0.005885 10000 1755 2000.000000
1+1E-9.933990 1+1E-10 0.024001 40000 7004 8000.000000
0.254033
