q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.072145 1 0.072145 6398430 6398415 0 1
1 31 0.078352 1 0.078352 6398430 6398415 0 1
2 31 0.157443 2 0.078722 12808043 9293581 3514447 0
3 31 0.235628 3 0.078543 19233505 13469023 5764467 0
4 31 0.396560 5 0.079312 32290565 19719689 12570861 0
5 31 0.468351 6 0.078058 38622239 25132786 13489438 0
6 31 0.661201 8 0.082650 51717727 31368445 20349267 0
7 31 0.833528 10 0.083353 65243390 38195041 27048334 0
8 31 1.038796 12 0.086566 79357327 45421314 33935998 0
9 31 1.147085 14 0.081935 90997123 51365632 39631476 0
10 31 1.351938 16 0.084496 104536603 58294248 46242340 0
11 31 1.482819 18 0.082379 116719365 64401163 52318187 0
12 31 1.764210 21 0.084010 140980394 74629608 66350771 0
13 31 1.953778 23 0.084947 151653766 80199216 71454535 0
14 31 2.194324 26 0.084397 173806726 89360682 84446029 0
15 31 2.420026 28 0.086430 186406813 95873151 90533647 0
16 31 2.801686 31 0.090377 215610623 108340445 107270163 0
17 31 2.953620 34 0.086871 229763366 113009903 116753448 0
18 31 3.207215 36 0.089089 242328649 119601868 122726766 0
19 31 3.250795 38 0.085547 253146186 124820008 128326163 0
20 31 3.613124 41 0.088125 279984385 135021012 144963358 0
21 31 3.732218 43 0.086796 286680828 137912230 148768583 0
22 31 4.087625 46 0.088861 309910141 145989081 163921045 0
23 31 4.271163 49 0.087167 325371313 149793798 175577500 0
24 31 3.824879 52 0.073555 355465340 160180647 195284678 0
25 31 4.629405 55 0.084171 367255301 161851987 205403299 0
26 31 4.837256 58 0.083401 387847157 167234747 220612395 0
27 31 4.999391 61 0.081957 404400926 169939872 234461039 0
28 31 5.960629 65 0.091702 452452565 183632935 268819615 0
29 31 5.584748 67 0.083354 450796484 179881087 270915382 0
30 31 5.702693 69 0.082648 464766679 182784308 281982356 0
31 31 5.756643 71 0.081079 479435979 184240861 295195103 0
85.4728
