q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.078350 1 0.078350 6398430 6398415 0 1
1 31 0.077345 1 0.077345 6398430 6398415 0 1
2 31 0.152351 2 0.076175 12804387 9302900 3501472 0
3 31 0.230840 3 0.076947 19229727 13465145 5764567 0
4 31 0.399102 5 0.079820 32228432 19683898 12544519 0
5 31 0.481472 6 0.080245 38568004 25067449 13500540 0
6 31 0.656255 8 0.082032 51718141 31332777 20385349 0
7 31 0.814068 10 0.081407 64872729 37943174 26929540 0
8 31 1.051386 12 0.087615 80173014 45920962 34252037 0
9 31 1.194411 14 0.085315 91735786 51808811 39926960 0
10 31 1.330764 16 0.083173 104311911 58102484 46209412 0
11 31 1.518004 18 0.084334 117879763 65256023 52623725 0
12 31 1.798741 21 0.085654 138732587 73285755 65446817 0
13 31 1.945750 23 0.084598 151394653 80184750 71209888 0
14 31 2.205272 26 0.084818 173635682 89186329 84449338 0
15 31 2.444382 28 0.087299 186939024 96061501 90877508 0
16 31 2.793699 31 0.090119 208748688 104605589 104143084 0
17 31 2.890960 34 0.085028 228094753 112144191 115950547 0
18 31 3.037503 36 0.084375 239259423 117915800 121343608 0
19 31 3.262247 38 0.085849 252256226 124227076 128029135 0
20 31 3.519775 41 0.085848 278950247 134593810 144356422 0
21 31 3.682964 43 0.085650 285596192 137322749 148273428 0
22 31 3.936749 46 0.085581 309824887 145981659 163843213 0
23 31 4.283734 49 0.087423 329660839 152079607 177581217 0
24 31 5.094001 52 0.097962 366849306 165463197 201386094 0
25 31 4.742239 55 0.086223 372558507 164717934 207840558 0
26 31 4.468090 58 0.077036 387417541 167052917 220364609 0
27 31 5.127137 61 0.084051 414458252 174808617 239649620 0
28 31 5.770374 65 0.088775 449747745 182206089 267541641 0
29 31 5.549182 67 0.082824 446916138 178555311 268360812 0
30 31 5.860791 69 0.084939 467185942 183323074 283862853 0
31 31 5.859375 71 0.082526 484973262 186646099 298327148 0
86.2599
