q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.073747 1 0.073747 6398430 6398415 0 1
1 31 0.078159 1 0.078159 6398430 6398415 0 1
2 31 0.156753 2 0.078377 12806707 9295400 3511292 0
3 31 0.234873 3 0.078291 19227684 13466505 5761164 0
4 31 0.406024 5 0.081205 32311449 19734311 12577123 0
5 31 0.481120 6 0.080187 38585352 25063290 13522047 0
6 31 0.647700 8 0.080962 51648077 31297039 20351023 0
7 31 0.797596 10 0.079760 64823679 37942831 26880833 0
8 31 1.052124 12 0.087677 79155340 45198713 33956612 0
9 31 1.172860 14 0.083776 91189780 51476086 39713679 0
10 31 1.366222 16 0.085389 104573852 58276842 46296995 0
11 31 1.480968 18 0.082276 118267112 65541733 52725364 0
12 31 1.818681 21 0.086604 140390459 74173216 66217228 0
13 31 1.890145 23 0.082180 151365135 80152026 71213094 0
14 31 1.692941 26 0.065113 175884707 90521357 85363335 0
15 31 1.859571 28 0.066413 185033003 95113408 89919580 0
16 31 2.835310 31 0.091462 212307999 106681357 105626627 0
17 31 2.937513 34 0.086397 231503259 114110110 117393134 0
18 31 3.094643 36 0.085962 244328356 120695790 123632551 0
19 31 3.223073 38 0.084818 253176489 124788491 128387983 0
20 31 3.519839 41 0.085850 278021533 133746547 144274971 0
21 31 3.614099 43 0.084049 286340347 137677618 148662714 0
22 31 3.961855 46 0.086127 312267289 147038066 165229208 0
23 31 4.459684 49 0.091014 333652274 153779795 179872464 0
24 31 4.363052 52 0.083905 347186687 156266886 190919786 0
25 31 4.593344 55 0.083515 369449983 162864614 206585354 0
26 31 4.835957 58 0.083379 391478911 168945330 222533566 0
27 31 5.026113 61 0.082395 409410809 172328050 237082744 0
28 31 5.763392 65 0.088668 444342607 180063323 264279269 0
29 31 5.592027 67 0.083463 452799769 181144993 271654761 0
30 31 5.876637 69 0.085169 466255718 183519459 282736244 0
31 31 5.941207 71 0.083679 487468100 187337911 300130174 0
84.8499
