q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.073918 1 0.073918 6398430 6398415 0 1
1 31 0.077496 1 0.077496 6398430 6398415 0 1
2 31 0.154278 2 0.077139 12808028 9297808 3510205 0
3 31 0.226347 3 0.075449 19222510 13458258 5764237 0
4 31 0.399879 5 0.079976 32279707 19752805 12526887 0
5 31 0.484528 6 0.080755 38579285 25060758 13518512 0
6 31 0.652880 8 0.081610 51795906 31422618 20373273 0
7 31 0.840041 10 0.084004 65556849 38437262 27119572 0
8 31 1.044291 12 0.087024 80112423 45873969 34238439 0
9 31 1.158992 14 0.082785 91338587 51527159 39811413 0
10 31 1.361364 16 0.085085 104280826 58037000 46243811 0
11 31 1.550877 18 0.086160 118077105 65396488 52680602 0
12 31 1.715155 21 0.081674 139014283 73422772 65591496 0
13 31 1.742658 23 0.075768 150064090 79193307 70870768 0
14 31 2.066009 26 0.079462 171632489 87995545 83636929 0
15 31 2.408306 28 0.086011 187011033 96232585 90778433 0
16 31 2.794788 31 0.090154 213453879 107145269 106308595 0
17 31 2.987029 34 0.087854 230546901 113559339 116987547 0
18 31 3.066405 36 0.085178 242615883 119692376 122923492 0
19 31 3.239603 38 0.085253 251839707 123982240 127857452 0
20 31 3.696290 41 0.090153 280118338 134987614 145130709 0
21 31 3.647938 43 0.084836 285422976 137407645 148015316 0
22 31 4.021956 46 0.087434 314028229 148209543 165818671 0
23 31 4.222004 49 0.086163 332033652 153250445 178783192 0
24 31 4.619511 52 0.088837 355112299 160121789 194990495 0
25 31 4.634870 55 0.084270 372335058 164518919 207816124 0
26 31 4.806810 58 0.082876 392200491 169392607 222807869 0
27 31 4.941795 61 0.081013 407059488 171497167 235562306 0
28 31 5.724389 65 0.088068 453034304 183368394 269665895 0
29 31 5.645711 67 0.084264 453691599 181233093 272458491 0
30 31 5.863346 69 0.084976 466489286 183135449 283353822 0
31 31 5.918573 71 0.083360 483670042 185854228 297815799 0
85.791
