q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.071564 1 0.071564 6398430 6398415 0 1
1 31 0.078003 1 0.078003 6398430 6398415 0 1
2 31 0.155784 2 0.077892 12816555 9305021 3511519 0
3 31 0.235511 3 0.078504 19225971 13460999 5764957 0
4 31 0.401534 5 0.080307 32288572 19720585 12567972 0
5 31 0.475623 6 0.079270 38529158 24995968 13533175 0
6 31 0.645540 8 0.080693 51756079 31355054 20401010 0
7 31 0.812734 10 0.081273 64527311 37649695 26877601 0
8 31 1.017879 12 0.084823 79148263 45258154 33890094 0
9 31 1.199473 14 0.085677 91658189 51778258 39879916 0
10 31 1.366505 16 0.085407 105427658 58804182 46623461 0
11 31 1.508799 18 0.083822 117619330 65096004 52523311 0
12 31 1.772881 21 0.084423 138666681 73278609 65388057 0
13 31 1.941524 23 0.084414 151420469 80166276 71254178 0
14 31 2.283150 26 0.087813 174456577 89557623 84898939 0
15 31 2.436837 28 0.087030 190168361 97937887 92230459 0
16 31 2.814977 31 0.090806 216734250 108835875 107898360 0
17 31 2.964883 34 0.087202 231588254 113936918 117651321 0
18 31 3.066656 36 0.085185 240564875 118459666 122105194 0
19 31 3.174853 38 0.083549 251277030 123688004 127589011 0
20 31 3.649272 41 0.089007 279895094 134927047 144968032 0
21 31 3.654180 43 0.084981 283142486 136150559 146991912 0
22 31 3.964707 46 0.086189 311502962 146835688 164667259 0
23 31 4.226290 49 0.086251 330234948 152106933 178128000 0
24 31 4.762468 52 0.091586 355439845 160122352 195317478 0
25 31 4.642129 55 0.084402 374503723 165453430 209050278 0
26 31 4.693256 58 0.080918 387453838 167264068 220189755 0
27 31 5.028922 61 0.082441 409634334 172560071 237074248 0
28 31 5.376684 65 0.082718 449337340 181688851 267648474 0
29 31 5.536592 67 0.082636 453100504 181398233 271702256 0
30 31 5.737009 69 0.083145 463531031 182366474 281164542 0
31 31 5.985028 71 0.084296 484801180 186247628 298553537 0
85.6966
