q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.072068 1 0.072068 6398430 6398415 0 1
1 31 0.079084 1 0.079084 6398430 6398415 0 1
2 31 0.157546 2 0.078773 12807749 9296513 3511221 0
3 31 0.224381 3 0.074794 19225980 13443313 5782652 0
4 31 0.374741 5 0.074948 32182204 19621058 12561131 0
5 31 0.454091 6 0.075682 38585192 25072478 13512699 0
6 31 0.646998 8 0.080875 51549711 31215773 20333923 0
7 31 0.762637 10 0.076264 65024410 38030587 26993808 0
8 31 1.053612 12 0.087801 79569820 45564308 34005497 0
9 31 1.152807 14 0.082343 91008099 51348247 39659837 0
10 31 1.638887 16 0.102430 104983141 58554246 46428880 0
11 31 1.596341 18 0.088686 118903795 65826221 53077559 0
12 31 2.047665 21 0.097508 139962999 74095909 65867075 0
13 31 1.972961 23 0.085781 150972624 79943571 71029038 0
14 31 2.109421 26 0.081132 173240212 88995639 84244558 0
15 31 2.304147 28 0.082291 185690321 95527932 90162374 0
16 31 3.038984 31 0.098032 214229737 107657640 106572082 0
17 31 2.975849 34 0.087525 232921795 114939990 117981790 0
18 31 2.932358 36 0.081454 243218694 120170538 123048141 0
19 31 3.125772 38 0.082257 251722344 123869004 127853325 0
20 31 3.671446 41 0.089547 275835027 132899637 142935375 0
21 31 3.581810 43 0.083298 284088227 136800919 147287293 0
22 31 3.737857 46 0.081258 310508485 146439643 164068827 0
23 31 4.500865 49 0.091854 333742820 153900005 179842800 0
24 31 4.670711 52 0.089821 364955903 164696579 200259309 0
25 31 5.063146 55 0.092057 377163143 166615872 210547256 0
26 31 5.128154 58 0.088416 392297260 169317477 222979768 0
27 31 5.083603 61 0.083338 412226617 173515110 238711492 0
28 31 5.948565 65 0.091516 441484614 178685232 262799367 0
29 31 5.824337 67 0.086930 454681976 181987574 272694387 0
30 31 6.464227 69 0.093684 466371744 183619432 282752297 0
31 31 5.513755 71 0.077659 483630078 186108270 297521793 0
88.0033
