f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.005522 10000 1959 2000.000000
1+1E-0.187942 1+1E-5 0.006385 10000 1983 2000.000000
1+1E-0.546643 1+1E-5 0.006136 10000 1976 2000.000000
1+1E-0.875664 1+1E-5 0.006232 10000 1980 2000.000000
1+1E-1.190478 1+1E-5 0.006083 10000 1968 2000.000000
1+1E-1.498346 1+1E-5 0.006141 10000 1952 2000.000000
1+1E-1.802783 1+1E-5 0.005876 10000 1939 2000.000000
1+1E-2.105512 1+1E-5 0.005963 10000 1909 2000.000000
1+1E-2.407391 1+1E-5 0.005861 10000 1901 2000.000000
1+1E-2.708846 1+1E-5 0.011709 20000 3845 4000.000000
1+1E-3.010088 1+1E-5 0.011809 20000 3803 4000.000000
1+1E-3.311224 1+1E-5 0.029186 50000 9664 10000.000000
1+1E-3.612307 1+1E-5 0.057454 100000 19195 20000.000000
1+1E-3.913363 1+1E-5 0.017180 30000 5700 6000.000000
1+1E-4.214407 1+1E-5 0.069999 120000 22816 24000.000000
1+1E-4.515443 1+1E-5 0.041074 70000 13336 14000.000000
1+1E-4.816477 1+1E-5 0.035164 60000 11437 12000.000000
0.328008
