q q_max q_time hits q_time/hits 
1 127 0.637802 1 0.637802
2 127 1.180586 2 0.590293
3 127 1.763836 3 0.587945
4 127 3.096394 5 0.619279
5 127 3.675573 6 0.612595
6 127 5.161197 8 0.645150
7 127 5.626826 9 0.625203
8 127 7.209901 11 0.655446
9 127 9.131503 13 0.702423
10 127 9.044663 14 0.646047
11 127 11.540425 16 0.721277
12 127 13.294400 18 0.738578
13 127 12.865910 19 0.677153
14 127 14.899519 21 0.709501
15 127 16.320068 23 0.709568
16 127 20.529226 25 0.821169
17 127 17.771851 26 0.683533
18 127 19.731139 28 0.704684
19 127 20.187326 30 0.672911
20 127 32.132252 32 1.004133
21 127 24.256919 33 0.735058
22 127 25.475441 35 0.727870
23 127 26.312567 37 0.711150
24 127 37.195602 39 0.953733
25 127 44.163122 41 1.077149
26 127 28.626264 42 0.681578
27 127 35.971876 44 0.817543
28 127 42.407832 46 0.921909
29 127 40.099924 48 0.835415
30 127 50.187575 50 1.003751
31 127 39.735831 51 0.779134
32 127 43.456415 53 0.819932
33 127 50.437561 55 0.917047
34 127 54.603516 57 0.957956
35 127 60.999855 59 1.033896
36 127 106.867533 61 1.751927
37 127 49.562886 62 0.799401
38 127 52.688587 64 0.823259
39 127 54.414782 66 0.824466
40 127 65.626485 68 0.965095
41 127 85.112449 70 1.215892
42 127 103.415336 72 1.436324
43 127 62.672176 73 0.858523
44 127 55.500737 75 0.740010
45 127 79.337014 77 1.030351
46 127 83.742324 79 1.060029
47 127 91.894392 81 1.134499
48 127 146.194729 83 1.761382
49 127 169.718721 85 1.996691
50 127 81.792316 86 0.951073
51 127 92.199273 88 1.047719
52 127 83.994124 90 0.933268
53 127 82.419974 92 0.895869
54 127 100.916663 94 1.073582
55 127 166.074096 96 1.729939
56 127 151.934757 98 1.550355
57 127 96.015284 99 0.969851
58 127 130.744634 101 1.294501
59 127 111.535503 103 1.082869
60 127 122.838864 105 1.169894
61 127 182.226813 107 1.703054
62 127 133.960925 109 1.228999
63 127 344.776734 111 3.106097
64 127 297.167714 113 2.629803
65 127 126.960218 114 1.113686
66 127 118.356068 116 1.020311
67 127 153.402133 118 1.300018
68 127 180.624213 120 1.505202
69 127 174.594647 122 1.431104
70 127 130.939834 124 1.055966
71 127 188.046263 126 1.492431
72 127 266.088328 128 2.078815
73 127 506.802043 130 3.898477
74 127 757.097499 132 5.735587
75 127 480.537807 134 3.586103
76 127 203.841113 136 1.498832
77 127 286.960101 138 2.079421
78 127 249.929967 140 1.785214
79 127 248.846051 142 1.752437
80 127 272.379292 144 1.891523
81 127 244.635852 146 1.675588
82 127 184.354593 148 1.245639
83 127 223.014973 150 1.486766
84 127 164.717426 152 1.083667
85 127 191.334768 154 1.242434
86 127 195.457963 156 1.252936
87 127 207.307679 158 1.312074
88 127 216.961705 160 1.356011
89 127 195.753710 162 1.208356
90 127 190.818367 164 1.163527
91 127 207.272925 166 1.248632
92 127 236.108729 168 1.405409
93 127 257.351634 170 1.513833
94 127 228.418217 172 1.328013
95 127 237.866058 174 1.367046
96 127 292.626253 176 1.662649
97 127 201.353811 178 1.131201
98 127 296.781553 180 1.648786
99 127 249.297431 182 1.369766
100 127 236.308704 184 1.284286
101 127 244.700349 186 1.315593
102 127 211.006480 188 1.122375
103 127 230.794102 190 1.214706
104 127 243.349935 192 1.267448
105 127 264.424952 194 1.363015
106 127 224.758381 196 1.146726
107 127 240.393004 198 1.214106
108 127 270.364808 200 1.351824
109 127 286.025044 202 1.415966
110 127 330.016231 204 1.617727
111 127 278.877514 206 1.353774
112 127 408.644726 208 1.964638
113 127 307.034551 210 1.462069
114 127 236.594725 212 1.116013
115 127 371.884134 214 1.737776
116 127 306.764035 216 1.420204
117 127 327.666402 218 1.503057
118 127 283.206860 220 1.287304
119 127 293.353292 222 1.321411
120 127 272.855444 224 1.218105
121 127 297.873231 226 1.318023
122 127 265.325549 228 1.163709
123 127 270.891286 230 1.177788
124 127 320.806300 232 1.382786
125 127 343.658544 234 1.468626
126 127 292.859550 236 1.240930
127 127 403.504952 237 1.702553
20845.9
