q q_max q_time hits q_time/hits 
1 127 0.188603 1 0.188603
2 127 0.337226 2 0.168613
3 127 0.475676 3 0.158559
4 127 0.827532 5 0.165506
5 127 0.982576 6 0.163763
6 127 1.365159 8 0.170645
7 127 1.492216 9 0.165802
8 127 2.107178 11 0.191562
9 127 3.254238 13 0.250326
10 127 2.558230 14 0.182731
11 127 3.027703 16 0.189231
12 127 3.847784 18 0.213766
13 127 3.508042 19 0.184634
14 127 3.933462 21 0.187308
15 127 5.418635 23 0.235593
16 127 7.273789 25 0.290952
17 127 6.511110 26 0.250427
18 127 5.471771 28 0.195420
19 127 6.413286 30 0.213776
20 127 9.290002 32 0.290313
21 127 6.544081 33 0.198305
22 127 7.716042 35 0.220458
23 127 10.475948 37 0.283134
24 127 12.034138 39 0.308568
25 127 22.319122 41 0.544369
26 127 9.877589 42 0.235181
27 127 11.187358 44 0.254258
28 127 13.724571 46 0.298360
29 127 17.563926 48 0.365915
30 127 29.723452 50 0.594469
31 127 12.036342 51 0.236007
32 127 16.331019 53 0.308132
33 127 16.287986 55 0.296145
34 127 21.415231 57 0.375706
35 127 31.701744 59 0.537318
36 127 42.380165 61 0.694757
37 127 16.148920 62 0.260466
38 127 16.851346 64 0.263302
39 127 23.040678 66 0.349101
40 127 27.067464 68 0.398051
41 127 31.442803 70 0.449183
42 127 62.978240 72 0.874698
43 127 22.787279 73 0.312155
44 127 22.952183 75 0.306029
45 127 30.585052 77 0.397208
46 127 33.000838 79 0.417732
47 127 42.310007 81 0.522346
48 127 47.558500 83 0.572994
49 127 94.725467 85 1.114417
50 127 30.357023 86 0.352989
51 127 30.913197 88 0.351286
52 127 34.808128 90 0.386757
53 127 38.775503 92 0.421473
54 127 55.552175 94 0.590981
55 127 64.349245 96 0.670305
56 127 173.476948 98 1.770173
57 127 32.838778 99 0.331705
58 127 45.283077 101 0.448347
59 127 56.539513 103 0.548927
60 127 58.322243 105 0.555450
61 127 70.003898 107 0.654242
62 127 110.317541 109 1.012088
63 127 122.072573 111 1.099753
64 127 355.240693 113 3.143723
65 127 41.903244 114 0.367572
66 127 56.952213 116 0.490967
67 127 50.882332 118 0.431206
68 127 76.210908 120 0.635091
69 127 67.752167 122 0.555346
70 127 109.227559 124 0.880867
71 127 224.374192 126 1.780748
72 127 335.160602 128 2.618442
73 127 198.773876 130 1.529030
74 127 134.873734 132 1.021771
75 127 87.564316 134 0.653465
76 127 120.423396 136 0.885466
77 127 153.986957 138 1.115848
78 127 202.207835 140 1.444342
79 127 164.443654 142 1.158054
80 127 149.488404 144 1.038114
81 127 170.726124 146 1.169357
82 127 120.385430 148 0.813415
83 127 114.308995 150 0.762060
84 127 92.022592 152 0.605412
85 127 101.331629 154 0.657998
86 127 97.166478 156 0.622862
87 127 89.149584 158 0.564238
88 127 104.150673 160 0.650942
89 127 84.284690 162 0.520276
90 127 85.918154 164 0.523891
91 127 96.979800 166 0.584216
92 127 105.716396 168 0.629264
93 127 102.407177 170 0.602395
94 127 120.860891 172 0.702680
95 127 136.385386 174 0.783824
96 127 227.519855 176 1.292726
97 127 145.066355 178 0.814980
98 127 122.944668 180 0.683026
99 127 110.202145 182 0.605506
100 127 112.161084 184 0.609571
101 127 140.255078 186 0.754060
102 127 99.488640 188 0.529195
103 127 128.729197 190 0.677522
104 127 103.158594 192 0.537284
105 127 91.556122 194 0.471939
106 127 121.035522 196 0.617528
107 127 125.090949 198 0.631772
108 127 119.015117 200 0.595076
109 127 119.422600 202 0.591201
110 127 146.379581 204 0.717547
111 127 166.967553 206 0.810522
112 127 236.762935 208 1.138283
113 127 136.242002 210 0.648771
114 127 186.346070 212 0.878991
115 127 183.733384 214 0.858567
116 127 145.131714 216 0.671906
117 127 131.111634 218 0.601430
118 127 112.431085 220 0.511050
119 127 171.734098 222 0.773577
120 127 180.063540 224 0.803855
121 127 126.104197 226 0.557983
122 127 149.931137 228 0.657593
123 127 169.082428 230 0.735141
124 127 193.023242 232 0.831997
125 127 175.130810 234 0.748422
126 127 237.208066 236 1.005119
127 127 187.243036 237 0.790055
10696.2
