q q_max q_time hits q_time/hits 
1 127 0.115938 1 0.115938
2 127 0.148522 2 0.074261
3 127 0.223855 3 0.074618
4 127 0.376766 5 0.075353
5 127 0.438418 6 0.073070
6 127 0.606994 8 0.075874
7 127 0.661469 9 0.073497
8 127 0.934007 11 0.084910
9 127 1.587095 13 0.122084
10 127 1.276883 14 0.091206
11 127 1.542825 16 0.096427
12 127 1.983767 18 0.110209
13 127 1.622650 19 0.085403
14 127 2.028472 21 0.096594
15 127 2.459541 23 0.106937
16 127 5.145780 25 0.205831
17 127 2.728594 26 0.104946
18 127 3.108871 28 0.111031
19 127 4.356245 30 0.145208
20 127 6.491225 32 0.202851
21 127 3.991933 33 0.120968
22 127 4.296249 35 0.122750
23 127 5.949890 37 0.160808
24 127 7.339757 39 0.188199
25 127 11.531375 41 0.281253
26 127 4.896423 42 0.116581
27 127 5.920148 44 0.134549
28 127 8.870923 46 0.192846
29 127 12.624572 48 0.263012
30 127 22.396291 50 0.447926
31 127 7.130932 51 0.139822
32 127 9.068871 53 0.171111
33 127 9.136113 55 0.166111
34 127 18.795305 57 0.329742
35 127 18.191040 59 0.308323
36 127 47.700430 61 0.781974
37 127 9.874314 62 0.159263
38 127 11.326830 64 0.176982
39 127 14.448016 66 0.218909
40 127 16.335711 68 0.240231
41 127 29.477609 70 0.421109
42 127 46.664702 72 0.648121
43 127 11.683064 73 0.160042
44 127 13.926385 75 0.185685
45 127 23.071072 77 0.299624
46 127 29.206152 79 0.369698
47 127 24.923778 81 0.307701
48 127 38.734532 83 0.466681
49 127 162.030989 85 1.906247
50 127 18.342704 86 0.213287
51 127 23.946149 88 0.272115
52 127 22.829779 90 0.253664
53 127 33.054307 92 0.359286
54 127 61.730847 94 0.656711
55 127 56.967698 96 0.593414
56 127 64.762236 98 0.660839
57 127 25.220321 99 0.254751
58 127 23.937169 101 0.237002
59 127 33.724511 103 0.327422
60 127 27.428007 105 0.261219
61 127 41.256017 107 0.385570
62 127 72.909735 109 0.668897
63 127 81.498727 111 0.734223
64 127 112.010864 113 0.991247
65 127 24.365652 114 0.213734
66 127 55.933946 116 0.482189
67 127 39.001677 118 0.330523
68 127 46.545890 120 0.387882
69 127 85.847043 122 0.703664
70 127 107.038006 124 0.863210
71 127 122.876658 126 0.975212
72 127 312.639813 128 2.442499
73 127 37.607462 130 0.289288
74 127 124.026187 132 0.939592
75 127 192.255850 134 1.434745
76 127 97.551534 136 0.717291
77 127 105.876618 138 0.767222
78 127 85.793166 140 0.612808
79 127 131.346154 142 0.924973
80 127 108.655228 144 0.754550
81 127 98.926492 146 0.677579
82 127 69.224454 148 0.467733
83 127 55.828733 150 0.372192
84 127 61.511438 152 0.404681
85 127 85.735985 154 0.556727
86 127 62.080031 156 0.397949
87 127 83.757016 158 0.530108
88 127 77.836842 160 0.486480
89 127 75.709827 162 0.467345
90 127 75.418720 164 0.459870
91 127 73.399398 166 0.442165
92 127 68.426778 168 0.407302
93 127 84.691411 170 0.498185
94 127 77.046854 172 0.447947
95 127 82.011354 174 0.471330
96 127 140.115276 176 0.796110
97 127 138.011047 178 0.775343
98 127 100.163298 180 0.556463
99 127 78.468479 182 0.431145
100 127 79.765048 184 0.433506
101 127 77.647044 186 0.417457
102 127 80.216940 188 0.426686
103 127 67.661863 190 0.356115
104 127 76.881586 192 0.400425
105 127 78.714175 194 0.405743
106 127 77.643288 196 0.396139
107 127 111.876392 198 0.565032
108 127 131.223593 200 0.656118
109 127 80.675487 202 0.399384
110 127 90.896938 204 0.445573
111 127 93.291058 206 0.452869
112 127 206.564214 208 0.993097
113 127 115.420353 210 0.549621
114 127 118.512318 212 0.559020
115 127 94.288394 214 0.440600
116 127 117.870205 216 0.545695
117 127 96.935194 218 0.444657
118 127 103.778944 220 0.471722
119 127 91.568917 222 0.412473
120 127 95.096237 224 0.424537
121 127 109.720958 226 0.485491
122 127 94.257636 228 0.413411
123 127 88.954158 230 0.386757
124 127 95.135503 232 0.410067
125 127 123.882350 234 0.529412
126 127 111.131809 236 0.470897
127 127 173.838115 237 0.733494
7516.21
