f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.005511 10000 1956 2000.000000
1+1E-0.187942 1+1E-10 0.005581 10000 1983 2000.000000
1+1E-0.546643 1+1E-10 0.005894 10000 1979 2000.000000
1+1E-0.875664 1+1E-10 0.005946 10000 1951 2000.000000
1+1E-1.190478 1+1E-10 0.006033 10000 1964 2000.000000
1+1E-1.498346 1+1E-10 0.005981 10000 1954 2000.000000
1+1E-1.802783 1+1E-10 0.006002 10000 1952 2000.000000
1+1E-2.105512 1+1E-10 0.005884 10000 1924 2000.000000
1+1E-2.407391 1+1E-10 0.006001 10000 1862 2000.000000
1+1E-2.708846 1+1E-10 0.005931 10000 1780 2000.000000
1+1E-3.010088 1+1E-10 0.005953 10000 1788 2000.000000
1+1E-3.311224 1+1E-10 0.005893 10000 1695 2000.000000
1+1E-3.612307 1+1E-10 0.005982 10000 1524 2000.000000
1+1E-3.913363 1+1E-10 0.005979 10000 1693 2000.000000
1+1E-4.214407 1+1E-10 0.006077 10000 1667 2000.000000
1+1E-4.515443 1+1E-10 0.005890 10000 1681 2000.000000
1+1E-4.816477 1+1E-10 0.005777 10000 1638 2000.000000
1+1E-5.117508 1+1E-10 0.005756 10000 1718 2000.000000
1+1E-5.418539 1+1E-10 0.005769 10000 1732 2000.000000
1+1E-5.719570 1+1E-10 0.005768 10000 1718 2000.000000
1+1E-6.020600 1+1E-10 0.011495 20000 3278 4000.000000
1+1E-6.321630 1+1E-10 0.005818 10000 1524 2000.000000
1+1E-6.622660 1+1E-10 0.005834 10000 1413 2000.000000
1+1E-6.923690 1+1E-10 0.005801 10000 1618 2000.000000
1+1E-7.224720 1+1E-10 0.005764 10000 1741 2000.000000
1+1E-7.525750 1+1E-10 0.005766 10000 1643 2000.000000
1+1E-7.826780 1+1E-10 0.005788 10000 1555 2000.000000
1+1E-8.127810 1+1E-10 0.005761 10000 1714 2000.000000
1+1E-8.428840 1+1E-10 0.005758 10000 1684 2000.000000
1+1E-8.729870 1+1E-10 0.005775 10000 1724 2000.000000
1+1E-9.030900 1+1E-10 0.005921 10000 1741 2000.000000
1+1E-9.331930 1+1E-10 0.005886 10000 1646 2000.000000
1+1E-9.632960 1+1E-10 0.006194 10000 1691 2000.000000
1+1E-9.933990 1+1E-10 0.006044 10000 1510 2000.000000
0.205524
