f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 0.008768 10000 1984 2000.000000
1+1E-0.187942 1+1E-7 0.017746 20000 3974 4000.000000
1+1E-0.546643 1+1E-7 0.018214 20000 3981 4000.000000
1+1E-0.875664 1+1E-7 0.009583 10000 1982 2000.000000
1+1E-1.190478 1+1E-7 0.020559 20000 3974 4000.000000
1+1E-1.498346 1+1E-7 0.019390 20000 3961 4000.000000
1+1E-1.802783 1+1E-7 0.058295 60000 11883 12000.000000
1+1E-2.105512 1+1E-7 0.037099 40000 7920 8000.000000
1+1E-2.407391 1+1E-7 0.055751 60000 11881 12000.000000
1+1E-2.708846 1+1E-7 0.125409 130000 25887 26000.000000
1+1E-3.010088 1+1E-7 0.190793 200000 39684 40000.000000
1+1E-3.311224 1+1E-7 0.181477 190000 37620 38000.000000
1+1E-3.612307 1+1E-7 0.331493 340000 67455 68000.000000
1+1E-3.913363 1+1E-7 0.303925 320000 63436 64000.000000
1+1E-4.214407 1+1E-7 0.471551 510000 101105 102000.000000
1+1E-4.515443 1+1E-7 0.661307 700000 138601 140000.000000
1+1E-4.816477 1+1E-7 0.732895 780000 154457 156000.000000
1+1E-5.117508 1+1E-7 1.951181 1990000 394401 398000.000000
1+1E-5.418539 1+1E-7 1.375632 1370000 271312 274000.000000
1+1E-5.719570 1+1E-7 2.245711 2320000 459491 464000.000000
1+1E-6.020600 1+1E-7 2.091839 2230000 441546 446000.000000
1+1E-6.321630 1+1E-7 1.948781 2040000 403966 408000.000000
1+1E-6.622660 1+1E-7 0.631665 670000 132786 134000.000000
1+1E-6.923690 1+1E-7 2.881853 3060000 605972 612000.000000
16.3717
