f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.711890 150000 5622 5846.528624
1+1E-0.187942 1+1E-6 0.333825 70000 2639 2728.380024
1+1E-0.546643 1+1E-6 0.190976 40000 1486 1559.074300
1+1E-0.875664 1+1E-6 0.238720 50000 1865 1948.842875
1+1E-1.190478 1+1E-6 0.189254 40000 1494 1559.074300
1+1E-1.498346 1+1E-6 0.330958 70000 2621 2728.380024
1+1E-1.802783 1+1E-6 0.567308 120000 4448 4677.222899
1+1E-2.105512 1+1E-6 0.614735 130000 4863 5066.991474
1+1E-2.407391 1+1E-6 0.803690 170000 6305 6626.065773
1+1E-2.708846 1+1E-6 1.228927 260000 9777 10133.982948
1+1E-3.010088 1+1E-6 2.080540 440000 16340 17149.817296
1+1E-3.311224 1+1E-6 2.743511 580000 21543 22606.577345
1+1E-3.612307 1+1E-6 6.291955 1330000 49488 51839.220463
1+1E-3.913363 1+1E-6 5.864255 1240000 46050 48331.303289
1+1E-4.214407 1+1E-6 13.967338 2950000 109376 114981.729598
1+1E-4.515443 1+1E-6 9.842418 2080000 77277 81071.863581
1+1E-4.816477 1+1E-6 11.927860 2520000 93421 98221.680877
1+1E-5.117508 1+1E-6 9.654172 2040000 75551 79512.789281
1+1E-5.418539 1+1E-6 16.709915 3530000 130985 137588.306943
1+1E-5.719570 1+1E-6 30.096285 6360000 235933 247892.813642
114.389
