f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.850041 170000 6360 6626.065773
1+1E-0.187942 1+1E-6 0.200933 40000 1516 1559.074300
1+1E-0.546643 1+1E-6 0.151167 30000 1125 1169.305725
1+1E-0.875664 1+1E-6 0.302419 60000 2274 2338.611449
1+1E-1.190478 1+1E-6 0.399735 80000 3034 3118.148599
1+1E-1.498346 1+1E-6 0.249375 50000 1854 1948.842875
1+1E-1.802783 1+1E-6 0.598710 120000 4549 4677.222899
1+1E-2.105512 1+1E-6 0.748288 150000 5601 5846.528624
1+1E-2.407391 1+1E-6 0.848096 170000 6306 6626.065773
1+1E-2.708846 1+1E-6 1.747787 350000 12965 13641.900122
1+1E-3.010088 1+1E-6 2.345674 470000 17484 18319.123021
1+1E-3.311224 1+1E-6 2.696296 540000 20117 21047.503045
1+1E-3.612307 1+1E-6 4.692623 940000 34991 36638.246041
1+1E-3.913363 1+1E-6 4.839933 970000 36089 37807.551766
1+1E-4.214407 1+1E-6 7.834501 1570000 58162 61193.666261
1+1E-4.515443 1+1E-6 8.785252 1760000 65270 68599.269184
1+1E-4.816477 1+1E-6 25.756304 5160000 191086 201120.584653
1+1E-5.117508 1+1E-6 24.902389 4990000 184813 194494.518879
1+1E-5.418539 1+1E-6 23.758815 4760000 176298 185529.841657
1+1E-5.719570 1+1E-6 12.726303 2550000 94615 99390.986602
124.435
