f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.771795 150000 5598 5846.528624
1+1E-0.187942 1+1E-6 0.206816 40000 1494 1559.074300
1+1E-0.546643 1+1E-6 0.155549 30000 1118 1169.305725
1+1E-0.875664 1+1E-6 0.207628 40000 1483 1559.074300
1+1E-1.190478 1+1E-6 0.415633 80000 3001 3118.148599
1+1E-1.498346 1+1E-6 0.467441 90000 3373 3507.917174
1+1E-1.802783 1+1E-6 0.467554 90000 3343 3507.917174
1+1E-2.105512 1+1E-6 0.883120 170000 6398 6626.065773
1+1E-2.407391 1+1E-6 0.987179 190000 7127 7405.602923
1+1E-2.708846 1+1E-6 1.454153 280000 10400 10913.520097
1+1E-3.010088 1+1E-6 2.388930 460000 17121 17929.354446
1+1E-3.311224 1+1E-6 3.843685 740000 27558 28842.874543
1+1E-3.612307 1+1E-6 4.571190 880000 32701 34299.634592
1+1E-3.913363 1+1E-6 7.449854 1440000 53398 56126.674787
1+1E-4.214407 1+1E-6 10.840843 2090000 77556 81461.632156
1+1E-4.515443 1+1E-6 10.117383 1950000 72288 76004.872107
1+1E-4.816477 1+1E-6 17.785981 3430000 127068 133690.621194
1+1E-5.117508 1+1E-6 20.740255 4000000 148175 155907.429963
1+1E-5.418539 1+1E-6 34.730400 6690000 248105 260755.176614
1+1E-5.719570 1+1E-6 24.032171 4630000 171595 180462.850183
142.518
