f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.774636 150000 5633 5846.528624
1+1E-0.187942 1+1E-6 0.207661 40000 1513 1559.074300
1+1E-0.546643 1+1E-6 0.364754 70000 2628 2728.380024
1+1E-0.875664 1+1E-6 0.312590 60000 2279 2338.611449
1+1E-1.190478 1+1E-6 0.364380 70000 2668 2728.380024
1+1E-1.498346 1+1E-6 0.416527 80000 2964 3118.148599
1+1E-1.802783 1+1E-6 0.572524 110000 4146 4287.454324
1+1E-2.105512 1+1E-6 0.572371 110000 4121 4287.454324
1+1E-2.407391 1+1E-6 1.196968 230000 8624 8964.677223
1+1E-2.708846 1+1E-6 1.613630 310000 11483 12082.825822
1+1E-3.010088 1+1E-6 1.872720 360000 13358 14031.668697
1+1E-3.311224 1+1E-6 4.007157 770000 28595 30012.180268
1+1E-3.612307 1+1E-6 3.589615 690000 25822 26894.031669
1+1E-3.913363 1+1E-6 5.933621 1240000 46213 48331.303289
1+1E-4.214407 1+1E-6 6.377709 1620000 60173 63142.509135
1+1E-4.515443 1+1E-6 12.134515 2970000 110101 115761.266748
1+1E-4.816477 1+1E-6 11.996484 3140000 116269 122387.332521
1+1E-5.117508 1+1E-6 24.405589 6390000 236676 249062.119367
1+1E-5.418539 1+1E-6 15.501587 4070000 150718 158635.809988
1+1E-5.719570 1+1E-6 31.194354 8190000 303688 319220.462850
123.41
