f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.860304 170000 6309 6626.065773
1+1E-0.187942 1+1E-6 0.203458 40000 1513 1559.074300
1+1E-0.546643 1+1E-6 0.152764 30000 1121 1169.305725
1+1E-0.875664 1+1E-6 0.203858 40000 1515 1559.074300
1+1E-1.190478 1+1E-6 0.303178 60000 2281 2338.611449
1+1E-1.498346 1+1E-6 0.302676 60000 2259 2338.611449
1+1E-1.802783 1+1E-6 0.656645 130000 4913 5066.991474
1+1E-2.105512 1+1E-6 0.605822 120000 4508 4677.222899
1+1E-2.407391 1+1E-6 1.414140 280000 10377 10913.520097
1+1E-2.708846 1+1E-6 1.211888 240000 8909 9354.445798
1+1E-3.010088 1+1E-6 1.515387 300000 11143 11693.057247
1+1E-3.311224 1+1E-6 2.676131 530000 19810 20657.734470
1+1E-3.612307 1+1E-6 5.001907 990000 36668 38587.088916
1+1E-3.913363 1+1E-6 5.609224 1110000 41207 43264.311815
1+1E-4.214407 1+1E-6 9.655163 1910000 70800 74445.797808
1+1E-4.515443 1+1E-6 10.664169 2110000 78131 82241.169306
1+1E-4.816477 1+1E-6 12.074466 2390000 88758 93154.689403
1+1E-5.117508 1+1E-6 21.122138 4180000 154798 162923.264312
1+1E-5.418539 1+1E-6 15.411622 3050000 112998 118879.415347
1+1E-5.719570 1+1E-6 49.985700 9910000 367003 386260.657734
139.631
