f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.622963 130000 4834 5066.991474
1+1E-0.187942 1+1E-4 0.144594 30000 1129 1169.305725
1+1E-0.546643 1+1E-4 0.144700 30000 1122 1169.305725
1+1E-0.875664 1+1E-4 0.144583 30000 1121 1169.305725
1+1E-1.190478 1+1E-4 0.287340 60000 2268 2338.611449
1+1E-1.498346 1+1E-4 0.383080 80000 3046 3118.148599
1+1E-1.802783 1+1E-4 0.382953 80000 3002 3118.148599
1+1E-2.105512 1+1E-4 0.765520 160000 5963 6236.297199
1+1E-2.407391 1+1E-4 1.195815 250000 9360 9744.214373
1+1E-2.708846 1+1E-4 1.674540 350000 13038 13641.900122
1+1E-3.010088 1+1E-4 2.056866 430000 15948 16760.048721
1+1E-3.311224 1+1E-4 3.635998 760000 28143 29622.411693
1+1E-3.612307 1+1E-4 4.386132 920000 34119 35858.708892
1+1E-3.913363 1+1E-4 5.935151 1250000 46336 48721.071864
21.7604
