f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.936199 180000 6739 7015.834348
1+1E-0.187942 1+1E-4 0.209150 40000 1507 1559.074300
1+1E-0.546643 1+1E-4 0.262370 50000 1853 1948.842875
1+1E-0.875664 1+1E-4 0.314836 60000 2264 2338.611449
1+1E-1.190478 1+1E-4 0.261979 50000 1877 1948.842875
1+1E-1.498346 1+1E-4 0.366914 70000 2608 2728.380024
1+1E-1.802783 1+1E-4 0.523576 100000 3710 3897.685749
1+1E-2.105512 1+1E-4 0.838117 160000 5926 6236.297199
1+1E-2.407391 1+1E-4 1.257873 240000 8939 9354.445798
1+1E-2.708846 1+1E-4 1.729147 330000 12258 12862.362972
1+1E-3.010088 1+1E-4 1.886586 360000 13377 14031.668697
1+1E-3.311224 1+1E-4 2.410501 460000 17144 17929.354446
1+1E-3.612307 1+1E-4 4.402282 840000 31281 32740.560292
1+1E-3.913363 1+1E-4 5.502963 1050000 39053 40925.700365
20.9027
