f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.766219 150000 5651 5846.528624
1+1E-0.187942 1+1E-4 0.153930 30000 1115 1169.305725
1+1E-0.546643 1+1E-4 0.309455 60000 2273 2338.611449
1+1E-0.875664 1+1E-4 0.361259 70000 2670 2728.380024
1+1E-1.190478 1+1E-4 0.412407 80000 3035 3118.148599
1+1E-1.498346 1+1E-4 0.257684 50000 1862 1948.842875
1+1E-1.802783 1+1E-4 0.670151 130000 4867 5066.991474
1+1E-2.105512 1+1E-4 0.669984 130000 4824 5066.991474
1+1E-2.407391 1+1E-4 1.028490 200000 7429 7795.371498
1+1E-2.708846 1+1E-4 1.181542 230000 8597 8964.677223
1+1E-3.010088 1+1E-4 1.796741 350000 13049 13641.900122
1+1E-3.311224 1+1E-4 4.208072 820000 30383 31961.023143
1+1E-3.612307 1+1E-4 5.594059 1090000 40563 42484.774665
1+1E-3.913363 1+1E-4 5.768096 1130000 41914 44043.848965
23.1783
