f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.677111 130000 4846 5066.991474
1+1E-0.187942 1+1E-4 0.156742 30000 1119 1169.305725
1+1E-0.546643 1+1E-4 0.262478 50000 1887 1948.842875
1+1E-0.875664 1+1E-4 0.262365 50000 1872 1948.842875
1+1E-1.190478 1+1E-4 0.157498 30000 1111 1169.305725
1+1E-1.498346 1+1E-4 0.315179 60000 2251 2338.611449
1+1E-1.802783 1+1E-4 0.419677 80000 2979 3118.148599
1+1E-2.105512 1+1E-4 0.734926 140000 5264 5456.760049
1+1E-2.407391 1+1E-4 0.945419 180000 6678 7015.834348
1+1E-2.708846 1+1E-4 1.732922 330000 12247 12862.362972
1+1E-3.010088 1+1E-4 2.048174 390000 14613 15200.974421
1+1E-3.311224 1+1E-4 2.468269 470000 17422 18319.123021
1+1E-3.612307 1+1E-4 4.410070 840000 31224 32740.560292
1+1E-3.913363 1+1E-4 6.666394 1270000 47154 49500.609013
21.2574
