f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.602484 120000 4453 4677.222899
1+1E-0.187942 1+1E-4 0.252168 50000 1901 1948.842875
1+1E-0.546643 1+1E-4 0.202383 40000 1509 1559.074300
1+1E-0.875664 1+1E-4 0.253062 50000 1864 1948.842875
1+1E-1.190478 1+1E-4 0.252745 50000 1881 1948.842875
1+1E-1.498346 1+1E-4 0.252329 50000 1857 1948.842875
1+1E-1.802783 1+1E-4 0.505870 100000 3710 3897.685749
1+1E-2.105512 1+1E-4 0.758270 150000 5565 5846.528624
1+1E-2.407391 1+1E-4 1.112133 220000 8259 8574.908648
1+1E-2.708846 1+1E-4 1.516222 300000 11212 11693.057247
1+1E-3.010088 1+1E-4 2.375822 470000 17493 18319.123021
1+1E-3.311224 1+1E-4 3.617374 780000 28885 30401.948843
1+1E-3.612307 1+1E-4 2.885856 780000 28926 30401.948843
1+1E-3.913363 1+1E-4 5.143155 1390000 51623 54177.831912
19.7301
