f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.608421 120000 4455 4677.222899
1+1E-0.187942 1+1E-4 0.254464 50000 1900 1948.842875
1+1E-0.546643 1+1E-4 0.152869 30000 1119 1169.305725
1+1E-0.875664 1+1E-4 0.203879 40000 1485 1559.074300
1+1E-1.190478 1+1E-4 0.253150 50000 1859 1948.842875
1+1E-1.498346 1+1E-4 0.354398 70000 2620 2728.380024
1+1E-1.802783 1+1E-4 0.455723 90000 3347 3507.917174
1+1E-2.105512 1+1E-4 0.607057 120000 4497 4677.222899
1+1E-2.407391 1+1E-4 1.063318 210000 7783 8185.140073
1+1E-2.708846 1+1E-4 1.469007 290000 10786 11303.288672
1+1E-3.010088 1+1E-4 2.481806 490000 18208 19098.660171
1+1E-3.311224 1+1E-4 4.000442 790000 29509 30791.717418
1+1E-3.612307 1+1E-4 3.799106 750000 27790 29232.643118
1+1E-3.913363 1+1E-4 5.821880 1150000 42664 44823.386114
21.5257
