q q_max q_time hits q_time/hits 
1 31 0.002900 1 0.002900
2 31 0.003790 2 0.001895
3 31 0.006269 3 0.002090
4 31 0.010311 5 0.002062
5 31 0.012672 6 0.002112
6 31 0.016529 8 0.002066
7 31 0.020076 9 0.002231
8 31 0.028430 11 0.002585
9 31 0.028626 13 0.002202
10 31 0.029014 14 0.002072
11 31 0.039745 16 0.002484
12 31 0.058293 18 0.003239
13 31 0.032702 19 0.001721
14 31 0.055082 21 0.002623
15 31 0.077493 23 0.003369
16 31 0.054177 25 0.002167
17 31 0.064485 26 0.002480
18 31 0.055635 28 0.001987
19 31 0.109633 30 0.003654
20 31 0.080658 32 0.002521
21 31 0.133653 34 0.003931
22 31 0.086996 36 0.002417
23 31 0.087955 38 0.002315
24 31 0.082971 40 0.002074
25 31 0.141486 42 0.003369
26 31 0.163890 44 0.003725
27 31 0.144048 46 0.003131
28 31 0.171204 48 0.003567
29 31 0.174293 50 0.003486
30 31 0.238708 52 0.004591
31 31 0.165769 53 0.003128
2.37792
