q q_max q_time hits q_time/hits 
1 31 0.002594 1 0.002594
2 31 0.003999 2 0.001999
3 31 0.005969 3 0.001990
4 31 0.012374 5 0.002475
5 31 0.011497 6 0.001916
6 31 0.017007 8 0.002126
7 31 0.018963 9 0.002107
8 31 0.028752 11 0.002614
9 31 0.046062 13 0.003543
10 31 0.031066 14 0.002219
11 31 0.051357 16 0.003210
12 31 0.053982 18 0.002999
13 31 0.044713 19 0.002353
14 31 0.048306 21 0.002300
15 31 0.061756 23 0.002685
16 31 0.064765 25 0.002591
17 31 0.090388 26 0.003476
18 31 0.076229 28 0.002722
19 31 0.087041 30 0.002901
20 31 0.117370 32 0.003668
21 31 0.093580 34 0.002752
22 31 0.109802 36 0.003050
23 31 0.130829 38 0.003443
24 31 0.182586 40 0.004565
25 31 0.114327 42 0.002722
26 31 0.195380 44 0.004440
27 31 0.144695 46 0.003146
28 31 0.129688 48 0.002702
29 31 0.196838 50 0.003937
30 31 0.194309 52 0.003737
31 31 0.145811 53 0.002751
2.51245
