q q_max q_time hits q_time/hits 
1 127 0.109755 1 0.109755
2 127 0.131191 2 0.065596
3 127 0.189451 3 0.063150
4 127 0.349900 5 0.069980
5 127 0.400031 6 0.066672
6 127 0.541098 8 0.067637
7 127 0.626061 9 0.069562
8 127 0.837989 11 0.076181
9 127 1.059144 13 0.081473
10 127 1.063535 14 0.075967
11 127 1.129358 16 0.070585
12 127 1.904486 18 0.105805
13 127 1.506060 19 0.079266
14 127 1.875446 21 0.089307
15 127 1.922318 23 0.083579
16 127 4.122468 25 0.164899
17 127 2.225394 26 0.085592
18 127 2.269485 28 0.081053
19 127 3.340482 30 0.111349
20 127 3.651132 32 0.114098
21 127 2.610913 33 0.079119
22 127 2.810454 35 0.080299
23 127 3.671470 37 0.099229
24 127 6.911289 39 0.177213
25 127 5.012300 41 0.122251
26 127 3.264989 42 0.077738
27 127 4.749881 44 0.107952
28 127 3.853406 46 0.083770
29 127 3.553367 48 0.074028
30 127 14.896627 50 0.297933
31 127 4.750679 51 0.093151
32 127 5.488944 53 0.103565
33 127 8.005118 55 0.145548
34 127 14.452346 57 0.253550
35 127 16.658023 59 0.282339
36 127 15.821520 61 0.259369
37 127 5.489269 62 0.088537
38 127 6.041209 64 0.094394
39 127 6.791300 66 0.102898
40 127 8.841837 68 0.130027
41 127 16.809566 70 0.240137
42 127 7.808466 72 0.108451
43 127 7.853404 73 0.107581
44 127 11.297466 75 0.150633
45 127 12.547184 77 0.162950
46 127 11.156395 79 0.141220
47 127 10.024429 81 0.123758
48 127 25.430116 83 0.306387
49 127 47.045767 85 0.553480
50 127 13.386255 86 0.155654
51 127 15.178256 88 0.172480
52 127 23.115676 90 0.256841
53 127 13.840548 92 0.150441
54 127 32.110757 94 0.341604
55 127 36.366077 96 0.378813
56 127 11.081805 98 0.113080
57 127 14.445341 99 0.145913
58 127 15.992682 101 0.158343
59 127 14.567741 103 0.141434
60 127 17.627600 105 0.167882
61 127 33.734739 107 0.315278
62 127 34.986565 109 0.320978
63 127 17.319231 111 0.156029
64 127 9.526871 113 0.084309
65 127 20.149604 114 0.176751
66 127 24.073588 116 0.207531
67 127 26.848388 118 0.227529
68 127 35.152378 120 0.292936
69 127 27.238217 122 0.223264
70 127 25.342290 124 0.204373
71 127 16.603460 126 0.131773
72 127 19.561424 128 0.152824
73 127 21.119056 130 0.162454
74 127 123.807284 132 0.937934
75 127 55.202149 134 0.411956
76 127 26.838735 136 0.197344
77 127 27.572204 138 0.199799
78 127 30.384338 140 0.217031
79 127 73.418748 142 0.517033
80 127 54.106145 144 0.375737
81 127 31.031249 146 0.212543
82 127 32.521126 148 0.219737
83 127 39.132732 150 0.260885
84 127 32.473055 152 0.213639
85 127 44.919263 154 0.291684
86 127 37.447242 156 0.240046
87 127 55.944825 158 0.354081
88 127 32.843043 160 0.205269
89 127 31.872324 162 0.196743
90 127 35.700635 164 0.217687
91 127 41.545773 166 0.250276
92 127 28.635065 168 0.170447
93 127 41.568381 170 0.244520
94 127 33.232154 172 0.193210
95 127 37.698992 174 0.216661
96 127 84.032100 176 0.477455
97 127 45.995880 178 0.258404
98 127 57.914560 180 0.321748
99 127 38.618627 182 0.212190
100 127 53.640368 184 0.291524
101 127 24.375845 186 0.131053
102 127 44.855486 188 0.238593
103 127 47.147044 190 0.248142
104 127 27.649583 192 0.144008
105 127 37.349001 194 0.192521
106 127 66.434407 196 0.338951
107 127 27.462057 198 0.138697
108 127 38.788598 200 0.193943
109 127 53.393148 202 0.264323
110 127 68.288589 204 0.334748
111 127 68.924435 206 0.334585
112 127 73.542807 208 0.353571
113 127 59.254008 210 0.282162
114 127 43.070679 212 0.203164
115 127 48.991462 214 0.228932
116 127 44.062730 216 0.203994
117 127 52.393110 218 0.240335
118 127 51.121411 220 0.232370
119 127 60.576724 222 0.272868
120 127 40.260241 224 0.179733
121 127 49.405989 226 0.218611
122 127 53.861719 228 0.236236
123 127 43.902013 230 0.190878
124 127 60.524485 232 0.260881
125 127 49.805179 234 0.212843
126 127 34.960824 236 0.148139
127 127 47.466273 237 0.200280
3388.26
