q q_max q_time hits q_time/hits 
1 127 0.526659 1 0.526659
2 127 1.094933 2 0.547466
3 127 1.682044 3 0.560681
4 127 2.801753 5 0.560351
5 127 3.480721 6 0.580120
6 127 4.635013 8 0.579377
7 127 5.271961 9 0.585773
8 127 6.323564 11 0.574869
9 127 7.649923 13 0.588456
10 127 8.318606 14 0.594186
11 127 9.407171 16 0.587948
12 127 11.608859 18 0.644937
13 127 11.150060 19 0.586845
14 127 12.244466 21 0.583070
15 127 13.862062 23 0.602698
16 127 15.009589 25 0.600384
17 127 15.337069 26 0.589887
18 127 16.545319 28 0.590904
19 127 19.069532 30 0.635651
20 127 18.882325 32 0.590073
21 127 19.412347 33 0.588253
22 127 20.983993 35 0.599543
23 127 24.205710 37 0.654208
24 127 23.044408 39 0.590882
25 127 24.388219 41 0.594835
26 127 25.145034 42 0.598691
27 127 26.110326 44 0.593417
28 127 29.683244 46 0.645288
29 127 31.247689 48 0.650994
30 127 30.499985 50 0.610000
31 127 30.296020 51 0.594040
32 127 35.669643 53 0.673012
33 127 33.452616 55 0.608229
34 127 34.375152 57 0.603073
35 127 37.653127 59 0.638189
36 127 39.288238 61 0.644069
37 127 40.491396 62 0.653087
38 127 40.904002 64 0.639125
39 127 45.940059 66 0.696061
40 127 49.009404 68 0.720727
41 127 50.322063 70 0.718887
42 127 47.015707 72 0.652996
43 127 54.498771 73 0.746559
44 127 45.282279 75 0.603764
45 127 47.048104 77 0.611014
46 127 58.494877 79 0.740441
47 127 59.009252 81 0.728509
48 127 84.677390 83 1.020210
49 127 70.347909 85 0.827622
50 127 52.909022 86 0.615221
51 127 53.700714 88 0.610235
52 127 55.590629 90 0.617674
53 127 64.581233 92 0.701970
54 127 57.887141 94 0.615821
55 127 75.952873 96 0.791176
56 127 59.110450 98 0.603168
57 127 59.123906 99 0.597211
58 127 61.572169 101 0.609625
59 127 64.190398 103 0.623208
60 127 61.957188 105 0.590068
61 127 66.687573 107 0.623248
62 127 82.681283 109 0.758544
63 127 78.854002 111 0.710396
64 127 185.729650 113 1.643625
65 127 67.378885 114 0.591043
66 127 88.598367 116 0.763779
67 127 83.399807 118 0.706778
68 127 111.134092 120 0.926117
69 127 111.959800 122 0.917703
70 127 87.033843 124 0.701886
71 127 102.620499 126 0.814448
72 127 96.039796 128 0.750311
73 127 249.256759 130 1.917360
74 127 129.605753 132 0.981862
75 127 203.753208 134 1.520546
76 127 211.306106 136 1.553721
77 127 88.973565 138 0.644736
78 127 156.507158 140 1.117908
79 127 94.937034 142 0.668571
80 127 88.111978 144 0.611889
81 127 111.450302 146 0.763358
82 127 115.747593 148 0.782078
83 127 101.044872 150 0.673632
84 127 117.104463 152 0.770424
85 127 122.433764 154 0.795024
86 127 93.483177 156 0.599251
87 127 92.774361 158 0.587179
88 127 108.644292 160 0.679027
89 127 96.330292 162 0.594631
90 127 108.045341 164 0.658813
91 127 109.139528 166 0.657467
92 127 100.768537 168 0.599813
93 127 128.875058 170 0.758089
94 127 112.478445 172 0.653944
95 127 153.982644 174 0.884958
96 127 104.417483 176 0.593281
97 127 136.205225 178 0.765198
98 127 107.246174 180 0.595812
99 127 106.483504 182 0.585074
100 127 139.887971 184 0.760261
101 127 109.759895 186 0.590107
102 127 122.762945 188 0.652994
103 127 120.636444 190 0.634929
104 127 115.006879 192 0.598994
105 127 123.811534 194 0.638204
106 127 119.736791 196 0.610902
107 127 112.866701 198 0.570034
108 127 139.225931 200 0.696130
109 127 121.601641 202 0.601988
110 127 126.690268 204 0.621031
111 127 141.075409 206 0.684832
112 127 114.043817 208 0.548288
113 127 142.019880 210 0.676285
114 127 131.656488 212 0.621021
115 127 187.505488 214 0.876194
116 127 213.028498 216 0.986243
117 127 137.224444 218 0.629470
118 127 134.601926 220 0.611827
119 127 160.783646 222 0.724251
120 127 167.641684 224 0.748400
121 127 130.910827 226 0.579251
122 127 177.521337 228 0.778602
123 127 166.026669 230 0.721855
124 127 144.380806 232 0.622331
125 127 152.315936 234 0.650923
126 127 163.641608 236 0.693397
127 127 143.480991 237 0.605405
10481
