q q_max q_time hits q_time/hits 
1 127 0.536022 1 0.536022
2 127 1.111609 2 0.555804
3 127 1.685707 3 0.561902
4 127 2.851478 5 0.570296
5 127 3.433772 6 0.572295
6 127 4.630076 8 0.578759
7 127 5.221613 9 0.580179
8 127 6.480348 11 0.589123
9 127 7.767632 13 0.597510
10 127 8.307716 14 0.593408
11 127 9.541380 16 0.596336
12 127 10.668879 18 0.592715
13 127 11.197295 19 0.589331
14 127 12.494700 21 0.594986
15 127 13.762894 23 0.598387
16 127 14.821970 25 0.592879
17 127 15.631289 26 0.601203
18 127 16.631591 28 0.593985
19 127 17.999389 30 0.599980
20 127 20.277199 32 0.633662
21 127 20.156440 33 0.610801
22 127 20.847486 35 0.595642
23 127 22.195734 37 0.599885
24 127 26.007059 39 0.666848
25 127 26.185361 41 0.638667
26 127 27.347548 42 0.651132
27 127 30.010274 44 0.682052
28 127 28.359827 46 0.616518
29 127 33.376002 48 0.695333
30 127 30.218664 50 0.604373
31 127 30.282164 51 0.593768
32 127 31.590855 53 0.596054
33 127 33.155568 55 0.602829
34 127 34.488360 57 0.605059
35 127 39.310510 59 0.666280
36 127 79.993401 61 1.311367
37 127 39.278373 62 0.633522
38 127 40.567075 64 0.633861
39 127 44.362351 66 0.672157
40 127 41.973504 68 0.617257
41 127 68.766139 70 0.982373
42 127 112.562554 72 1.563369
43 127 44.162622 73 0.604967
44 127 48.162247 75 0.642163
45 127 53.693410 77 0.697317
46 127 52.724997 79 0.667405
47 127 54.121757 81 0.668170
48 127 53.869678 83 0.649032
49 127 88.678031 85 1.043271
50 127 55.549996 86 0.645930
51 127 53.893528 88 0.612426
52 127 63.220236 90 0.702447
53 127 56.169816 92 0.610541
54 127 74.755200 94 0.795268
55 127 57.749780 96 0.601560
56 127 61.215850 98 0.624652
57 127 66.659828 99 0.673332
58 127 59.559822 101 0.589701
59 127 61.993031 103 0.601874
60 127 68.572483 105 0.653071
61 127 73.188807 107 0.684008
62 127 71.279231 109 0.653938
63 127 86.112060 111 0.775784
64 127 302.550545 113 2.677438
65 127 68.430368 114 0.600266
66 127 69.216227 116 0.596692
67 127 101.418148 118 0.859476
68 127 121.722097 120 1.014351
69 127 99.941146 122 0.819190
70 127 89.726761 124 0.723603
71 127 121.797123 126 0.966644
72 127 123.998354 128 0.968737
73 127 184.056758 130 1.415821
74 127 107.504321 132 0.814427
75 127 99.455536 134 0.742205
76 127 112.066392 136 0.824018
77 127 118.889456 138 0.861518
78 127 126.436638 140 0.903119
79 127 107.000009 142 0.753521
80 127 110.517647 144 0.767484
81 127 92.967543 146 0.636764
82 127 102.044622 148 0.689491
83 127 125.470245 150 0.836468
84 127 89.885980 152 0.591355
85 127 141.460569 154 0.918575
86 127 133.318068 156 0.854603
87 127 108.925944 158 0.689405
88 127 113.337569 160 0.708360
89 127 103.721130 162 0.640254
90 127 131.865866 164 0.804060
91 127 106.750404 166 0.643075
92 127 102.081598 168 0.607629
93 127 116.767262 170 0.686866
94 127 117.866694 172 0.685271
95 127 118.192393 174 0.679267
96 127 124.220921 176 0.705801
97 127 144.927872 178 0.814202
98 127 127.624896 180 0.709027
99 127 137.170654 182 0.753685
100 127 127.680810 184 0.693917
101 127 108.182834 186 0.581628
102 127 140.293899 188 0.746244
103 127 110.259781 190 0.580315
104 127 119.409442 192 0.621924
105 127 109.957178 194 0.566790
106 127 118.848750 196 0.606371
107 127 135.534142 198 0.684516
108 127 130.515618 200 0.652578
109 127 136.644017 202 0.676456
110 127 174.463281 204 0.855212
111 127 145.646454 206 0.707022
112 127 196.811574 208 0.946209
113 127 145.310256 210 0.691954
114 127 127.867427 212 0.603148
115 127 125.679141 214 0.587286
116 127 134.171362 216 0.621164
117 127 127.997632 218 0.587145
118 127 127.394403 220 0.579065
119 127 146.740917 222 0.660995
120 127 142.817389 224 0.637578
121 127 130.382019 226 0.576912
122 127 152.002985 228 0.666680
123 127 135.192696 230 0.587794
124 127 180.079923 232 0.776207
125 127 138.213625 234 0.590657
126 127 195.817138 236 0.829734
127 127 138.471186 237 0.584267
10557.1
