q q_max q_time hits q_time/hits 
1 127 0.534815 1 0.534815
2 127 1.100281 2 0.550140
3 127 1.683924 3 0.561308
4 127 2.875964 5 0.575193
5 127 3.396472 6 0.566079
6 127 4.673405 8 0.584176
7 127 5.149376 9 0.572153
8 127 6.389619 11 0.580874
9 127 7.681521 13 0.590886
10 127 8.179540 14 0.584253
11 127 8.519830 16 0.532489
12 127 10.601286 18 0.588960
13 127 11.203867 19 0.589677
14 127 12.521463 21 0.596260
15 127 13.497150 23 0.586833
16 127 14.861300 25 0.594452
17 127 15.812473 26 0.608172
18 127 17.196186 28 0.614150
19 127 18.055395 30 0.601847
20 127 20.328505 32 0.635266
21 127 19.377974 33 0.587211
22 127 21.813307 35 0.623237
23 127 21.786304 37 0.588819
24 127 24.252489 39 0.621859
25 127 38.114705 41 0.929627
26 127 26.438680 42 0.629492
27 127 27.853708 44 0.633039
28 127 33.414318 46 0.726398
29 127 30.958384 48 0.644966
30 127 33.508382 50 0.670168
31 127 30.949852 51 0.606860
32 127 33.078492 53 0.624122
33 127 32.524308 55 0.591351
34 127 33.761368 57 0.592305
35 127 38.992410 59 0.660888
36 127 52.065916 61 0.853540
37 127 37.392036 62 0.603097
38 127 38.594452 64 0.603038
39 127 40.744177 66 0.617336
40 127 41.803594 68 0.614759
41 127 46.180535 70 0.659722
42 127 60.804345 72 0.844505
43 127 48.374381 73 0.662663
44 127 49.044280 75 0.653924
45 127 64.152764 77 0.833153
46 127 50.884709 79 0.644110
47 127 64.452759 81 0.795713
48 127 55.217904 83 0.665276
49 127 52.322288 85 0.615556
50 127 51.480280 86 0.598608
51 127 54.652763 88 0.621054
52 127 64.022866 90 0.711365
53 127 68.681896 92 0.746542
54 127 59.261088 94 0.630437
55 127 106.524262 96 1.109628
56 127 58.085512 98 0.592709
57 127 62.345109 99 0.629749
58 127 65.438691 101 0.647908
59 127 63.294313 103 0.614508
60 127 62.089167 105 0.591325
61 127 77.101688 107 0.720577
62 127 86.848754 109 0.796778
63 127 72.549885 111 0.653603
64 127 82.944204 113 0.734020
65 127 69.165771 114 0.606717
66 127 69.509505 116 0.599220
67 127 88.945582 118 0.753776
68 127 102.934136 120 0.857784
69 127 81.499266 122 0.668027
70 127 95.615248 124 0.771091
71 127 89.950310 126 0.713891
72 127 155.822073 128 1.217360
73 127 153.838014 130 1.183369
74 127 94.375480 132 0.714966
75 127 120.005312 134 0.895562
76 127 195.722391 136 1.439135
77 127 121.204580 138 0.878294
78 127 83.225584 140 0.594468
79 127 132.660025 142 0.934226
80 127 148.753570 144 1.033011
81 127 138.022545 146 0.945360
82 127 97.818151 148 0.660933
83 127 87.206687 150 0.581378
84 127 89.105820 152 0.586222
85 127 95.792715 154 0.622031
86 127 101.537844 156 0.650884
87 127 99.262672 158 0.628245
88 127 121.110846 160 0.756943
89 127 101.931770 162 0.629208
90 127 94.040522 164 0.573418
91 127 102.541230 166 0.617718
92 127 100.101326 168 0.595841
93 127 121.424291 170 0.714261
94 127 94.166139 172 0.547478
95 127 111.627420 174 0.641537
96 127 148.842673 176 0.845697
97 127 131.022215 178 0.736080
98 127 110.324816 180 0.612916
99 127 112.798675 182 0.619773
100 127 127.161931 184 0.691097
101 127 110.798050 186 0.595688
102 127 132.222291 188 0.703310
103 127 105.533037 190 0.555437
104 127 109.706382 192 0.571387
105 127 125.182868 194 0.645273
106 127 118.078815 196 0.602443
107 127 145.774171 198 0.736233
108 127 128.672411 200 0.643362
109 127 118.832768 202 0.588281
110 127 124.178481 204 0.608718
111 127 141.216958 206 0.685519
112 127 141.320567 208 0.679426
113 127 153.765044 210 0.732214
114 127 119.553916 212 0.563934
115 127 131.273089 214 0.613426
116 127 125.675686 216 0.581832
117 127 122.231052 218 0.560693
118 127 131.456494 220 0.597530
119 127 126.620245 222 0.570361
120 127 161.707753 224 0.721910
121 127 130.405196 226 0.577014
122 127 147.510557 228 0.646976
123 127 176.909649 230 0.769172
124 127 133.679741 232 0.576206
125 127 141.073852 234 0.602880
126 127 186.153047 236 0.788784
127 127 182.466917 237 0.769903
10029.5
