f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 33.807494 2350000 18427 20441.726130
1+1E-0.187942 1+1E-8 3.001431 210000 1645 1826.769513
1+1E-0.546643 1+1E-8 4.021220 280000 2268 2435.692684
1+1E-0.875664 1+1E-8 6.488669 450000 3669 3914.373089
1+1E-1.190478 1+1E-8 4.417358 310000 2525 2696.568128
1+1E-1.498346 1+1E-8 6.712035 470000 3802 4088.345226
1+1E-1.802783 1+1E-8 21.485633 740000 5867 6436.969079
1+1E-2.105512 1+1E-8 9.097222 630000 4999 5480.122324
1+1E-2.407391 1+1E-8 20.865131 1450000 11374 12612.979952
1+1E-2.708846 1+1E-8 25.861686 1800000 14394 15657.492355
1+1E-3.010088 1+1E-8 55.700639 3140000 24597 27313.625552
1+1E-3.311224 1+1E-8 56.035452 3360000 26307 29227.319062
1+1E-3.612307 1+1E-8 114.437824 7920000 62006 68892.966361
1+1E-3.913363 1+1E-8 83.759441 5750000 45053 50016.989467
1+1E-4.214407 1+1E-8 186.287279 12170000 95426 105862.045532
1+1E-4.515443 1+1E-8 238.780203 16240000 127732 141265.375467
1+1E-4.816477 1+1E-8 373.174284 24990000 199110 217378.185525
1+1E-5.117508 1+1E-8 414.285886 28820000 226232 250693.849813
1+1E-5.418539 1+1E-8 428.834188 29860000 236014 259740.400951
1+1E-5.719570 1+1E-8 1056.596882 73140000 572723 636216.106014
1+1E-6.020600 1+1E-8 750.504975 51970000 408357 452066.598709
1+1E-6.321630 1+1E-8 1147.980125 79910000 626120 695105.674482
1+1E-6.622660 1+1E-8 1390.390991 96790000 757967 841938.158342
1+1E-6.923690 1+1E-8 682.875122 45040000 353918 391785.253143
1+1E-7.224720 1+1E-8 525.516877 36150000 283154 314454.638124
1+1E-7.525750 1+1E-8 2214.530465 153730000 1203635 1337236.833163
1+1E-7.826780 1+1E-8 1241.364423 82330000 645732 716156.303092
11096.8
