f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 40.036604 2630000 20759 22877.336052
1+1E-0.187942 1+1E-8 3.171258 210000 1653 1826.831589
1+1E-0.546643 1+1E-8 6.544243 430000 3544 3740.400951
1+1E-0.875664 1+1E-8 3.335508 220000 1754 1913.693510
1+1E-1.190478 1+1E-8 8.613675 570000 4620 4958.205912
1+1E-1.498346 1+1E-8 3.758794 250000 1986 2174.651716
1+1E-1.802783 1+1E-8 7.999519 530000 4275 4610.261638
1+1E-2.105512 1+1E-8 7.548314 500000 3941 4349.303432
1+1E-2.407391 1+1E-8 13.913493 920000 7252 8002.718315
1+1E-2.708846 1+1E-8 28.011973 1850000 14569 16092.422698
1+1E-3.010088 1+1E-8 29.370990 1940000 15227 16875.297316
1+1E-3.311224 1+1E-8 60.763797 4010000 31505 34881.413524
1+1E-3.612307 1+1E-8 101.644934 6710000 52552 58367.652056
1+1E-3.913363 1+1E-8 136.245707 8980000 70342 78113.489636
1+1E-4.214407 1+1E-8 152.724514 10060000 78959 87507.985049
1+1E-4.515443 1+1E-8 218.091698 14380000 112774 125085.966701
1+1E-4.816477 1+1E-8 352.412684 23210000 181807 201894.665308
1+1E-5.117508 1+1E-8 803.040459 52440000 410689 456154.943935
1+1E-5.418539 1+1E-8 708.626461 46450000 363661 404050.288821
1+1E-5.719570 1+1E-8 1030.987402 68030000 532700 591766.224941
1+1E-6.020600 1+1E-8 640.569770 41830000 327991 363862.725110
1+1E-6.321630 1+1E-8 740.589579 48050000 377006 417968.059803
1+1E-6.622660 1+1E-8 742.987834 48940000 383281 425709.819912
1+1E-6.923690 1+1E-8 484.682624 31580000 247513 274702.004757
1+1E-7.224720 1+1E-8 1355.394639 89280000 699060 776611.620795
1+1E-7.525750 1+1E-8 820.551029 54010000 423627 469811.756711
1+1E-7.826780 1+1E-8 1341.578380 87860000 689434 764259.599049
9843.2
