f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 33.889426 2330000 18279 20267.753993
1+1E-0.187942 1+1E-8 4.345455 300000 2426 2609.582059
1+1E-0.546643 1+1E-8 4.064587 280000 2266 2435.609922
1+1E-0.875664 1+1E-8 7.289551 500000 4157 4349.303432
1+1E-1.190478 1+1E-8 4.472934 310000 2521 2696.568128
1+1E-1.498346 1+1E-8 7.370816 510000 4023 4436.289501
1+1E-1.802783 1+1E-8 8.531670 590000 4762 5132.178050
1+1E-2.105512 1+1E-8 11.439549 790000 6385 6871.899422
1+1E-2.407391 1+1E-8 13.465185 930000 7539 8089.704383
1+1E-2.708846 1+1E-8 20.313307 1400000 10974 12178.049609
1+1E-3.010088 1+1E-8 30.894684 2130000 16789 18528.032620
1+1E-3.311224 1+1E-8 49.501086 3410000 27142 29662.249405
1+1E-3.612307 1+1E-8 124.427934 8570000 68297 74547.060822
1+1E-3.913363 1+1E-8 112.826571 7580000 59556 65935.440027
1+1E-4.214407 1+1E-8 223.541938 15460000 122230 134480.462113
1+1E-4.515443 1+1E-8 281.901935 19520000 153273 169796.805980
1+1E-4.816477 1+1E-8 528.627942 36350000 286948 316194.359497
1+1E-5.117508 1+1E-8 575.241960 39600000 310241 344464.831804
1+1E-5.418539 1+1E-8 544.918692 37560000 295454 326719.673802
1+1E-5.719570 1+1E-8 1587.424198 107120000 842827 931794.767244
1+1E-6.020600 1+1E-8 568.818482 39520000 311778 343768.943255
1+1E-6.321630 1+1E-8 982.592458 67970000 532980 591244.308529
1+1E-6.622660 1+1E-8 613.436738 42550000 333479 370125.722052
1+1E-6.923690 1+1E-8 3883.352460 254680000 1994791 2215361.196058
1+1E-7.224720 1+1E-8 1965.919468 126990000 996803 1104636.085627
1+1E-7.525750 1+1E-8 910.791883 57990000 455770 504432.212029
1+1E-7.826780 1+1E-8 7913.734963 523750000 4110228 4555895.344886
21013.1
