run: 92 | L: 4 | f_final: 1+1E-11 | flatness: 70 | dim: 2D | lattice: SS
Fri Jun 18 15:10:29 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005486s
Fri Jun 18 15:10:29 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005730s
Fri Jun 18 15:10:29 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.005952s
Fri Jun 18 15:10:29 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.006012s
Fri Jun 18 15:10:29 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.006064s
Fri Jun 18 15:10:29 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.005958s
Fri Jun 18 15:10:29 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.006009s
Fri Jun 18 15:10:29 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.006047s
Fri Jun 18 15:10:29 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.005970s
Fri Jun 18 15:10:29 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.005877s
Fri Jun 18 15:10:29 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 10000 | flat time: 0.005797s
Fri Jun 18 15:10:29 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 10000 | flat time: 0.005764s
Fri Jun 18 15:10:29 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 10000 | flat time: 0.005826s
Fri Jun 18 15:10:29 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 10000 | flat time: 0.005864s
Fri Jun 18 15:10:29 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 10000 | flat time: 0.005864s
Fri Jun 18 15:10:29 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 10000 | flat time: 0.005768s
Fri Jun 18 15:10:29 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 10000 | flat time: 0.005784s
Fri Jun 18 15:10:29 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 10000 | flat time: 0.006023s
Fri Jun 18 15:10:29 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 10000 | flat time: 0.005871s
Fri Jun 18 15:10:29 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 10000 | flat time: 0.006139s
Fri Jun 18 15:10:29 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 10000 | flat time: 0.006001s
Fri Jun 18 15:10:29 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 10000 | flat time: 0.005876s
Fri Jun 18 15:10:29 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 10000 | flat time: 0.005755s
Fri Jun 18 15:10:29 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 10000 | flat time: 0.005715s
Fri Jun 18 15:10:29 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 10000 | flat time: 0.005780s
Fri Jun 18 15:10:29 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 10000 | flat time: 0.005832s
Fri Jun 18 15:10:29 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 10000 | flat time: 0.005933s
Fri Jun 18 15:10:29 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 10000 | flat time: 0.005952s
Fri Jun 18 15:10:29 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 10000 | flat time: 0.005821s
Fri Jun 18 15:10:29 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 10000 | flat time: 0.006095s
Fri Jun 18 15:10:29 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 10000 | flat time: 0.006098s
Fri Jun 18 15:10:29 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 10000 | flat time: 0.006099s
Fri Jun 18 15:10:29 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 10000 | flat time: 0.006083s
Fri Jun 18 15:10:29 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 10000 | flat time: 0.006452s
Fri Jun 18 15:10:29 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 10000 | flat time: 0.006336s
Fri Jun 18 15:10:29 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 10000 | flat time: 0.006649s
Fri Jun 18 15:10:29 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 10000 | flat time: 0.006282s
