run: 16 | L: 4 | f_final: 1+1E-11 | flatness: 70 | dim: 2D | lattice: SS
Fri Jun 18 15:10:12 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005386s
Fri Jun 18 15:10:12 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005629s
Fri Jun 18 15:10:12 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.005823s
Fri Jun 18 15:10:12 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.005854s
Fri Jun 18 15:10:12 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.005854s
Fri Jun 18 15:10:12 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.006119s
Fri Jun 18 15:10:12 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.005968s
Fri Jun 18 15:10:12 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.006193s
Fri Jun 18 15:10:12 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.006163s
Fri Jun 18 15:10:12 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.005958s
Fri Jun 18 15:10:12 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 10000 | flat time: 0.005876s
Fri Jun 18 15:10:12 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 10000 | flat time: 0.005891s
Fri Jun 18 15:10:12 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 10000 | flat time: 0.005828s
Fri Jun 18 15:10:12 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 10000 | flat time: 0.005825s
Fri Jun 18 15:10:12 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 10000 | flat time: 0.005921s
Fri Jun 18 15:10:12 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 10000 | flat time: 0.005894s
Fri Jun 18 15:10:12 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 10000 | flat time: 0.005959s
Fri Jun 18 15:10:12 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 10000 | flat time: 0.005909s
Fri Jun 18 15:10:12 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 10000 | flat time: 0.005884s
Fri Jun 18 15:10:12 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 10000 | flat time: 0.005887s
Fri Jun 18 15:10:12 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 10000 | flat time: 0.005842s
Fri Jun 18 15:10:12 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 10000 | flat time: 0.005889s
Fri Jun 18 15:10:12 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 10000 | flat time: 0.005901s
Fri Jun 18 15:10:12 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 10000 | flat time: 0.005885s
Fri Jun 18 15:10:12 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 10000 | flat time: 0.005857s
Fri Jun 18 15:10:12 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 10000 | flat time: 0.005736s
Fri Jun 18 15:10:12 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 10000 | flat time: 0.005751s
Fri Jun 18 15:10:12 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 10000 | flat time: 0.005731s
Fri Jun 18 15:10:12 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 10000 | flat time: 0.005757s
Fri Jun 18 15:10:12 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 10000 | flat time: 0.005724s
Fri Jun 18 15:10:12 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 10000 | flat time: 0.005775s
Fri Jun 18 15:10:12 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 10000 | flat time: 0.005886s
Fri Jun 18 15:10:12 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 10000 | flat time: 0.005894s
Fri Jun 18 15:10:12 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 10000 | flat time: 0.006064s
Fri Jun 18 15:10:12 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 10000 | flat time: 0.006085s
Fri Jun 18 15:10:12 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 10000 | flat time: 0.005851s
Fri Jun 18 15:10:12 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 10000 | flat time: 0.006070s
