f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-4 0.005267 10000 1976 2000.000000
1+1E-0.187942 1+1E-4 0.005402 10000 1989 2000.000000
1+1E-0.546643 1+1E-4 0.005663 10000 1947 2000.000000
1+1E-0.875664 1+1E-4 0.005701 10000 1973 2000.000000
1+1E-1.190478 1+1E-4 0.005735 10000 1974 2000.000000
1+1E-1.498346 1+1E-4 0.005743 10000 1964 2000.000000
1+1E-1.802783 1+1E-4 0.005718 10000 1909 2000.000000
1+1E-2.105512 1+1E-4 0.005684 10000 1908 2000.000000
1+1E-2.407391 1+1E-4 0.011328 20000 3725 4000.000000
1+1E-2.708846 1+1E-4 0.005665 10000 1800 2000.000000
1+1E-3.010088 1+1E-4 0.011263 20000 3643 4000.000000
1+1E-3.311224 1+1E-4 0.011251 20000 3618 4000.000000
1+1E-3.612307 1+1E-4 0.005609 10000 1822 2000.000000
1+1E-3.913363 1+1E-4 0.011350 20000 3609 4000.000000
0.101454
