f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 41.183652 2830000 22197 24617.057424
1+1E-0.187942 1+1E-5 6.073778 420000 3405 3653.414883
1+1E-0.546643 1+1E-5 3.749105 260000 2079 2261.637785
1+1E-0.875664 1+1E-5 2.734402 190000 1501 1652.791464
1+1E-1.190478 1+1E-5 4.951338 340000 2733 2957.526334
1+1E-1.498346 1+1E-5 3.141579 220000 1732 1913.693510
1+1E-1.802783 1+1E-5 11.634096 810000 6445 7045.871560
1+1E-2.105512 1+1E-5 12.951691 890000 7048 7741.760109
1+1E-2.407391 1+1E-5 18.696229 1300000 10246 11308.188923
1+1E-2.708846 1+1E-5 21.883570 1520000 11979 13221.882433
1+1E-3.010088 1+1E-5 38.789076 2690000 21242 23399.252463
1+1E-3.311224 1+1E-5 64.093965 4450000 35022 38708.800544
1+1E-3.612307 1+1E-5 105.833038 7330000 59029 63760.788311
1+1E-3.913363 1+1E-5 138.668664 9620000 75396 83680.598029
1+1E-4.214407 1+1E-5 168.255896 11590000 90826 100816.853551
1+1E-4.515443 1+1E-5 234.246173 16090000 126203 139960.584438
1+1E-4.816477 1+1E-5 427.545455 29620000 235263 257652.735304
1304.43
