f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 36.013253 2480000 19416 21572.545022
1+1E-0.187942 1+1E-5 5.499982 380000 3115 3305.470608
1+1E-0.546643 1+1E-5 10.043810 690000 5792 6002.038736
1+1E-0.875664 1+1E-5 10.194228 700000 5661 6089.024805
1+1E-1.190478 1+1E-5 3.586457 250000 2001 2174.651716
1+1E-1.498346 1+1E-5 9.817940 680000 5326 5915.052667
1+1E-1.802783 1+1E-5 7.490465 520000 4204 4523.275569
1+1E-2.105512 1+1E-5 13.706969 950000 7549 8263.676521
1+1E-2.407391 1+1E-5 16.753483 1160000 9314 10090.383962
1+1E-2.708846 1+1E-5 27.448654 1900000 15141 16527.353041
1+1E-3.010088 1+1E-5 45.105505 3120000 24691 27139.653415
1+1E-3.311224 1+1E-5 46.271108 3200000 25219 27835.541964
1+1E-3.612307 1+1E-5 57.835480 4000000 31608 34794.427455
1+1E-3.913363 1+1E-5 92.012601 6360000 49910 55323.139653
1+1E-4.214407 1+1E-5 268.062055 18530000 145346 161185.185185
1+1E-4.515443 1+1E-5 230.487888 15930000 125310 138568.807339
1+1E-4.816477 1+1E-5 235.434348 16280000 127486 141613.319742
1115.77
