f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 43.269895 3000000 23927 26095.820591
1+1E-0.187942 1+1E-5 3.732559 260000 2049 2261.637785
1+1E-0.546643 1+1E-5 2.871347 200000 1568 1739.780489
1+1E-0.875664 1+1E-5 3.746057 260000 2099 2261.637785
1+1E-1.190478 1+1E-5 3.136004 220000 1738 1913.693510
1+1E-1.498346 1+1E-5 6.588923 460000 3821 4001.359157
1+1E-1.802783 1+1E-5 8.024589 560000 4490 4871.219844
1+1E-2.105512 1+1E-5 13.348793 930000 7368 8089.704383
1+1E-2.407391 1+1E-5 10.763852 750000 5968 6523.955148
1+1E-2.708846 1+1E-5 22.559922 1570000 12535 13656.812776
1+1E-3.010088 1+1E-5 35.217015 2450000 19181 21311.586816
1+1E-3.311224 1+1E-5 63.426437 4410000 35123 38360.856269
1+1E-3.612307 1+1E-5 69.582592 4840000 38015 42101.257221
1+1E-3.913363 1+1E-5 136.993645 9520000 75081 82810.737343
1+1E-4.214407 1+1E-5 157.917854 10980000 86009 95510.703364
1+1E-4.515443 1+1E-5 292.658070 20340000 159529 176929.663609
1+1E-4.816477 1+1E-5 358.668385 24930000 195269 216856.269113
1232.51
