f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 38.428972 2520000 19741 21920.489297
1+1E-0.187942 1+1E-5 4.181268 290000 2338 2522.595990
1+1E-0.546643 1+1E-5 2.880959 200000 1567 1739.780489
1+1E-0.875664 1+1E-5 3.178480 220000 1759 1913.693510
1+1E-1.190478 1+1E-5 6.779151 470000 3886 4088.345226
1+1E-1.498346 1+1E-5 9.066965 630000 5056 5480.122324
1+1E-1.802783 1+1E-5 10.362559 720000 5723 6262.996942
1+1E-2.105512 1+1E-5 11.325462 740000 6046 6436.969079
1+1E-2.407391 1+1E-5 17.730181 1230000 9900 10699.286442
1+1E-2.708846 1+1E-5 25.515844 1680000 13253 14613.659531
1+1E-3.010088 1+1E-5 35.943238 2490000 19633 21659.531091
1+1E-3.311224 1+1E-5 65.476042 4530000 35932 39404.689093
1+1E-3.612307 1+1E-5 74.423010 5160000 40699 44884.811417
1+1E-3.913363 1+1E-5 186.803350 12940000 102342 112559.972817
1+1E-4.214407 1+1E-5 173.942840 12020000 94467 104557.254502
1+1E-4.515443 1+1E-5 332.731624 23020000 180313 200241.930003
1+1E-4.816477 1+1E-5 598.035996 40670000 323811 353772.341148
1596.81
