q q_max q_time hits q_time/hits 
1 127 2.074775 1 2.074775
2 127 2.202765 2 1.101382
3 127 2.290041 3 0.763347
4 127 2.507412 5 0.501482
5 127 2.639021 6 0.439837
6 127 2.776928 8 0.347116
7 127 2.938627 9 0.326514
8 127 3.164146 11 0.287650
9 127 3.449093 13 0.265315
10 127 3.460653 14 0.247189
11 127 3.950025 16 0.246877
12 127 4.539611 18 0.252201
13 127 4.806741 19 0.252986
14 127 4.415295 21 0.210252
15 127 5.494519 23 0.238892
16 127 7.245755 25 0.289830
17 127 5.139666 26 0.197679
18 127 5.568447 28 0.198873
19 127 8.801917 30 0.293397
20 127 7.333080 32 0.229159
21 127 6.595880 33 0.199875
22 127 6.611970 35 0.188913
23 127 7.937098 37 0.214516
24 127 10.560946 39 0.270793
25 127 22.730073 41 0.554392
26 127 7.825219 42 0.186315
27 127 7.743516 44 0.175989
28 127 8.230022 46 0.178914
29 127 12.474987 48 0.259896
30 127 13.963747 50 0.279275
31 127 9.560649 51 0.187464
32 127 11.183795 53 0.211015
33 127 12.280647 55 0.223284
34 127 11.689170 57 0.205073
35 127 19.306006 59 0.327220
36 127 22.273593 61 0.365141
37 127 13.816589 62 0.222848
38 127 15.877422 64 0.248085
39 127 18.605302 66 0.281899
40 127 25.570566 68 0.376038
41 127 20.950279 70 0.299290
42 127 21.292166 72 0.295725
43 127 12.944765 73 0.177326
44 127 13.673273 75 0.182310
45 127 25.106270 77 0.326055
46 127 15.832455 79 0.200411
47 127 36.522804 81 0.450899
48 127 33.708121 83 0.406122
49 127 76.423331 85 0.899098
50 127 32.849536 86 0.381971
51 127 26.258909 88 0.298397
52 127 26.139865 90 0.290443
53 127 23.251924 92 0.252738
54 127 27.455789 94 0.292083
55 127 57.873821 96 0.602852
56 127 47.833637 98 0.488098
57 127 19.853719 99 0.200543
58 127 30.134689 101 0.298363
59 127 34.863058 103 0.338476
60 127 32.393766 105 0.308512
61 127 38.594001 107 0.360692
62 127 79.561060 109 0.729918
63 127 29.731183 111 0.267848
64 127 21.835687 113 0.193236
65 127 23.603125 114 0.207045
66 127 34.789355 116 0.299908
67 127 62.418425 118 0.528970
68 127 34.961273 120 0.291344
69 127 31.679822 122 0.259671
70 127 68.603142 124 0.553251
71 127 90.589892 126 0.718967
72 127 105.700903 128 0.825788
73 127 51.712668 130 0.397790
74 127 98.025196 132 0.742615
75 127 79.670483 134 0.594556
76 127 91.879560 136 0.675585
77 127 97.655248 138 0.707647
78 127 52.265414 140 0.373324
79 127 120.949218 142 0.851755
80 127 67.464050 144 0.468500
81 127 74.332536 146 0.509127
82 127 60.287160 148 0.407346
83 127 69.368696 150 0.462458
84 127 87.792292 152 0.577581
85 127 46.166625 154 0.299783
86 127 78.110552 156 0.500709
87 127 93.387399 158 0.591059
88 127 54.377303 160 0.339858
89 127 48.362295 162 0.298533
90 127 63.076405 164 0.384612
91 127 55.195846 166 0.332505
92 127 76.530556 168 0.455539
93 127 63.435174 170 0.373148
94 127 106.394419 172 0.618572
95 127 79.542703 174 0.457142
96 127 91.923367 176 0.522292
97 127 112.822827 178 0.633836
98 127 59.899342 180 0.332774
99 127 38.687104 182 0.212567
100 127 73.506129 184 0.399490
101 127 78.059181 186 0.419673
102 127 87.825577 188 0.467157
103 127 99.785474 190 0.525187
104 127 70.114663 192 0.365181
105 127 56.576246 194 0.291630
106 127 72.513203 196 0.369965
107 127 68.703326 198 0.346986
108 127 90.830915 200 0.454155
109 127 81.844180 202 0.405169
110 127 67.132926 204 0.329083
111 127 96.954701 206 0.470654
112 127 151.742821 208 0.729533
113 127 112.251864 210 0.534533
114 127 73.771360 212 0.347978
115 127 44.902785 214 0.209826
116 127 82.765637 216 0.383174
117 127 104.731108 218 0.480418
118 127 122.904198 220 0.558655
119 127 83.308431 222 0.375263
120 127 137.773664 224 0.615061
121 127 118.115940 226 0.522637
122 127 64.736481 228 0.283932
123 127 87.691257 230 0.381266
124 127 110.562841 232 0.476564
125 127 86.608725 234 0.370123
126 127 77.732333 236 0.329374
127 127 111.643029 237 0.471068
6121.56
