q q_max q_time hits q_time/hits 
1 31 0.064565 1 0.064565
2 31 0.128655 2 0.064327
3 31 0.191181 3 0.063727
4 31 0.323871 5 0.064774
5 31 0.389379 6 0.064896
6 31 0.511840 8 0.063980
7 31 0.583320 9 0.064813
8 31 0.713403 11 0.064855
9 31 0.848910 13 0.065301
10 31 0.936351 14 0.066882
11 31 1.065585 16 0.066599
12 31 1.208254 18 0.067125
13 31 1.045309 19 0.055016
14 31 0.857802 21 0.040848
15 31 0.975207 23 0.042400
16 31 1.587711 25 0.063508
17 31 1.779272 26 0.068434
18 31 2.225881 28 0.079496
19 31 2.014797 30 0.067160
20 31 2.094074 32 0.065440
21 31 2.316770 34 0.068140
22 31 2.726643 36 0.075740
23 31 2.569717 38 0.067624
24 31 2.564174 40 0.064104
25 31 2.693137 42 0.064122
26 31 2.705649 44 0.061492
27 31 2.829833 46 0.061518
28 31 3.219409 48 0.067071
29 31 2.998903 50 0.059978
30 31 3.530917 52 0.067902
31 31 3.241445 53 0.061159
50.9423
