q q_max q_time hits q_time/hits 
1 31 0.064841 1 0.064841
2 31 0.124801 2 0.062400
3 31 0.189608 3 0.063203
4 31 0.325388 5 0.065078
5 31 0.385888 6 0.064315
6 31 0.512618 8 0.064077
7 31 0.595805 9 0.066201
8 31 0.734081 11 0.066735
9 31 0.877698 13 0.067515
10 31 0.630022 14 0.045002
11 31 0.626433 16 0.039152
12 31 0.692689 18 0.038483
13 31 0.902010 19 0.047474
14 31 1.386035 21 0.066002
15 31 1.550934 23 0.067432
16 31 1.610768 25 0.064431
17 31 1.818965 26 0.069960
18 31 1.945942 28 0.069498
19 31 2.010212 30 0.067007
20 31 2.336853 32 0.073027
21 31 2.183085 34 0.064208
22 31 2.307784 36 0.064105
23 31 2.484012 38 0.065369
24 31 2.549952 40 0.063749
25 31 2.644465 42 0.062963
26 31 2.769086 44 0.062934
27 31 3.068774 46 0.066712
28 31 3.138683 48 0.065389
29 31 2.972839 50 0.059457
30 31 3.110686 52 0.059821
31 31 3.239249 53 0.061118
49.7905
