q q_max q_time hits q_time/hits 
1 31 0.064261 1 0.064261
2 31 0.125037 2 0.062518
3 31 0.189067 3 0.063022
4 31 0.313896 5 0.062779
5 31 0.389792 6 0.064965
6 31 0.516345 8 0.064543
7 31 0.577686 9 0.064187
8 31 0.722072 11 0.065643
9 31 0.859070 13 0.066082
10 31 0.948969 14 0.067783
11 31 1.074568 16 0.067160
12 31 1.177521 18 0.065418
13 31 1.250740 19 0.065828
14 31 1.405342 21 0.066921
15 31 1.489866 23 0.064777
16 31 1.701434 25 0.068057
17 31 2.331364 26 0.089668
18 31 2.168678 28 0.077453
19 31 2.031680 30 0.067723
20 31 2.337801 32 0.073056
21 31 2.223837 34 0.065407
22 31 3.021567 36 0.083932
23 31 1.906728 38 0.050177
24 31 2.459750 40 0.061494
25 31 2.642987 42 0.062928
26 31 2.722020 44 0.061864
27 31 3.581152 46 0.077851
28 31 3.249214 48 0.067692
29 31 3.099256 50 0.061985
30 31 3.133907 52 0.060267
31 31 3.273010 53 0.061755
52.9889
