q q_max q_time hits q_time/hits 
1 31 0.064442 1 0.064442
2 31 0.125114 2 0.062557
3 31 0.188920 3 0.062973
4 31 0.317969 5 0.063594
5 31 0.392714 6 0.065452
6 31 0.511510 8 0.063939
7 31 0.587429 9 0.065270
8 31 0.759486 11 0.069044
9 31 0.859881 13 0.066145
10 31 0.938370 14 0.067026
11 31 1.058717 16 0.066170
12 31 1.214226 18 0.067457
13 31 1.249827 19 0.065780
14 31 1.389846 21 0.066183
15 31 1.517831 23 0.065993
16 31 1.650209 25 0.066008
17 31 1.477178 26 0.056815
18 31 1.181316 28 0.042190
19 31 1.502574 30 0.050086
20 31 2.056685 32 0.064271
21 31 2.217125 34 0.065210
22 31 2.551829 36 0.070884
23 31 2.547616 38 0.067043
24 31 2.582889 40 0.064572
25 31 2.659934 42 0.063332
26 31 2.859567 44 0.064990
27 31 2.884901 46 0.062715
28 31 3.021652 48 0.062951
29 31 2.995353 50 0.059907
30 31 3.285198 52 0.063177
31 31 3.207533 53 0.060519
49.8582
