q q_max q_time hits q_time/hits 
1 31 0.065326 1 0.065326
2 31 0.127530 2 0.063765
3 31 0.192374 3 0.064125
4 31 0.321154 5 0.064231
5 31 0.398180 6 0.066363
6 31 0.521203 8 0.065150
7 31 0.590433 9 0.065604
8 31 0.727500 11 0.066136
9 31 0.877736 13 0.067518
10 31 0.939108 14 0.067079
11 31 1.080690 16 0.067543
12 31 1.207576 18 0.067088
13 31 1.308958 19 0.068893
14 31 1.407700 21 0.067033
15 31 1.677496 23 0.072935
16 31 1.632907 25 0.065316
17 31 1.732850 26 0.066648
18 31 1.847106 28 0.065968
19 31 2.012717 30 0.067091
20 31 2.263820 32 0.070744
21 31 2.241006 34 0.065912
22 31 2.415435 36 0.067095
23 31 4.260886 38 0.112129
24 31 1.735237 40 0.043381
25 31 2.230568 42 0.053109
26 31 2.741811 44 0.062314
27 31 2.918545 46 0.063447
28 31 3.410117 48 0.071044
29 31 3.974823 50 0.079496
30 31 3.291783 52 0.063304
31 31 3.397209 53 0.064098
53.5501
