L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:48:15 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005641s
Sat May 29 09:48:15 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005743s
Sat May 29 09:48:15 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005837s
Sat May 29 09:48:15 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005857s
Sat May 29 09:48:15 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011760s
Sat May 29 09:48:15 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011636s
Sat May 29 09:48:15 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011726s
Sat May 29 09:48:15 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017511s
Sat May 29 09:48:15 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 30000 | flat time: 0.017452s
Sat May 29 09:48:15 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 80000 | flat time: 0.046624s
Sat May 29 09:48:15 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 60000 | flat time: 0.034919s
Sat May 29 09:48:15 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 50000 | flat time: 0.029111s
Sat May 29 09:48:15 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 50000 | flat time: 0.029099s
Sat May 29 09:48:15 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 50000 | flat time: 0.029076s
Sat May 29 09:48:15 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 70000 | flat time: 0.043506s
Sat May 29 09:48:15 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 40000 | flat time: 0.023293s
Sat May 29 09:48:15 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 70000 | flat time: 0.040714s
Sat May 29 09:48:15 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 80000 | flat time: 0.045834s
Sat May 29 09:48:15 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 140000 | flat time: 0.081554s
Sat May 29 09:48:15 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 40000 | flat time: 0.023223s
Sat May 29 09:48:15 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 40000 | flat time: 0.023246s
Sat May 29 09:48:15 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 60000 | flat time: 0.034917s
Sat May 29 09:48:15 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 50000 | flat time: 0.030372s
Sat May 29 09:48:15 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 50000 | flat time: 0.028694s
Sat May 29 09:48:16 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034494s
Sat May 29 09:48:16 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 70000 | flat time: 0.040635s
Sat May 29 09:48:16 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 130000 | flat time: 0.075334s
