L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:08 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005501s
Sat May 29 09:47:08 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005749s
Sat May 29 09:47:08 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005763s
Sat May 29 09:47:08 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005749s
Sat May 29 09:47:08 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005733s
Sat May 29 09:47:08 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011376s
Sat May 29 09:47:08 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011445s
Sat May 29 09:47:08 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 40000 | flat time: 0.022742s
Sat May 29 09:47:08 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.022753s
Sat May 29 09:47:08 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 40000 | flat time: 0.022587s
Sat May 29 09:47:08 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 70000 | flat time: 0.039716s
Sat May 29 09:47:08 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 70000 | flat time: 0.039783s
Sat May 29 09:47:08 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 60000 | flat time: 0.033992s
Sat May 29 09:47:08 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 40000 | flat time: 0.022614s
Sat May 29 09:47:08 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 70000 | flat time: 0.039739s
Sat May 29 09:47:08 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 50000 | flat time: 0.028186s
Sat May 29 09:47:08 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 60000 | flat time: 0.034166s
Sat May 29 09:47:09 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 110000 | flat time: 0.062404s
Sat May 29 09:47:09 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 50000 | flat time: 0.028271s
Sat May 29 09:47:09 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 70000 | flat time: 0.039679s
Sat May 29 09:47:09 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 60000 | flat time: 0.034060s
Sat May 29 09:47:09 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 50000 | flat time: 0.028328s
Sat May 29 09:47:09 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 70000 | flat time: 0.039711s
Sat May 29 09:47:09 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 60000 | flat time: 0.033882s
Sat May 29 09:47:09 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034092s
Sat May 29 09:47:09 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 70000 | flat time: 0.039852s
Sat May 29 09:47:09 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 60000 | flat time: 0.034033s
