L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:22 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005534s
Sat May 29 09:47:22 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005698s
Sat May 29 09:47:22 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005825s
Sat May 29 09:47:22 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005880s
Sat May 29 09:47:22 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011658s
Sat May 29 09:47:22 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011503s
Sat May 29 09:47:22 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 30000 | flat time: 0.017190s
Sat May 29 09:47:22 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017248s
Sat May 29 09:47:22 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 60000 | flat time: 0.034367s
Sat May 29 09:47:22 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 40000 | flat time: 0.022945s
Sat May 29 09:47:22 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 80000 | flat time: 0.045765s
Sat May 29 09:47:22 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 40000 | flat time: 0.022792s
Sat May 29 09:47:22 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 80000 | flat time: 0.045876s
Sat May 29 09:47:22 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 60000 | flat time: 0.034165s
Sat May 29 09:47:23 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 40000 | flat time: 0.022792s
Sat May 29 09:47:23 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 50000 | flat time: 0.028574s
Sat May 29 09:47:23 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 70000 | flat time: 0.040509s
Sat May 29 09:47:23 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 40000 | flat time: 0.023007s
Sat May 29 09:47:23 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 50000 | flat time: 0.028425s
Sat May 29 09:47:23 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 60000 | flat time: 0.034061s
Sat May 29 09:47:23 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 60000 | flat time: 0.034248s
Sat May 29 09:47:23 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 50000 | flat time: 0.028357s
Sat May 29 09:47:23 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 30000 | flat time: 0.016995s
Sat May 29 09:47:23 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 100000 | flat time: 0.056984s
Sat May 29 09:47:23 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 80000 | flat time: 0.045517s
Sat May 29 09:47:23 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 120000 | flat time: 0.068007s
Sat May 29 09:47:23 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 100000 | flat time: 0.056704s
