L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:48:09 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005712s
Sat May 29 09:48:09 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005847s
Sat May 29 09:48:09 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.006069s
Sat May 29 09:48:09 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.006057s
Sat May 29 09:48:09 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005941s
Sat May 29 09:48:09 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011920s
Sat May 29 09:48:09 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011838s
Sat May 29 09:48:09 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017604s
Sat May 29 09:48:09 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.023535s
Sat May 29 09:48:09 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 50000 | flat time: 0.029221s
Sat May 29 09:48:09 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 40000 | flat time: 0.023568s
Sat May 29 09:48:09 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 40000 | flat time: 0.023451s
Sat May 29 09:48:09 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 150000 | flat time: 0.088190s
Sat May 29 09:48:09 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 50000 | flat time: 0.029317s
Sat May 29 09:48:09 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 60000 | flat time: 0.035312s
Sat May 29 09:48:09 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 220000 | flat time: 0.129112s
Sat May 29 09:48:09 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 70000 | flat time: 0.041172s
Sat May 29 09:48:09 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 90000 | flat time: 0.053047s
Sat May 29 09:48:10 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 60000 | flat time: 0.035256s
Sat May 29 09:48:10 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 80000 | flat time: 0.047113s
Sat May 29 09:48:10 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 80000 | flat time: 0.047057s
Sat May 29 09:48:10 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 70000 | flat time: 0.041118s
Sat May 29 09:48:10 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 50000 | flat time: 0.029472s
Sat May 29 09:48:10 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 80000 | flat time: 0.047130s
Sat May 29 09:48:10 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 70000 | flat time: 0.041172s
Sat May 29 09:48:10 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 70000 | flat time: 0.041287s
Sat May 29 09:48:10 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 80000 | flat time: 0.047137s
