f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005534 10000 118 125.000000
1+1E-0.187942 1+1E-8 0.005658 10000 121 125.000000
1+1E-0.546643 1+1E-8 0.005767 10000 116 125.000000
1+1E-0.875664 1+1E-8 0.005809 10000 116 125.000000
1+1E-1.190478 1+1E-8 0.005754 10000 115 125.000000
1+1E-1.498346 1+1E-8 0.011578 20000 225 250.000000
1+1E-1.802783 1+1E-8 0.011471 20000 226 250.000000
1+1E-2.105512 1+1E-8 0.017135 30000 339 375.000000
1+1E-2.407391 1+1E-8 0.028564 50000 575 625.000000
1+1E-2.708846 1+1E-8 0.017147 30000 338 375.000000
1+1E-3.010088 1+1E-8 0.028479 50000 571 625.000000
1+1E-3.311224 1+1E-8 0.051151 90000 1026 1125.000000
1+1E-3.612307 1+1E-8 0.051248 90000 1016 1125.000000
1+1E-3.913363 1+1E-8 0.062792 110000 1240 1375.000000
1+1E-4.214407 1+1E-8 0.039926 70000 792 875.000000
1+1E-4.515443 1+1E-8 0.063002 110000 1239 1375.000000
1+1E-4.816477 1+1E-8 0.022827 40000 454 500.000000
1+1E-5.117508 1+1E-8 0.039903 70000 789 875.000000
1+1E-5.418539 1+1E-8 0.028421 50000 566 625.000000
1+1E-5.719570 1+1E-8 0.039997 70000 799 875.000000
1+1E-6.020600 1+1E-8 0.028619 50000 572 625.000000
1+1E-6.321630 1+1E-8 0.062574 110000 1275 1375.000000
1+1E-6.622660 1+1E-8 0.039988 70000 806 875.000000
1+1E-6.923690 1+1E-8 0.022727 40000 455 500.000000
1+1E-7.224720 1+1E-8 0.034586 60000 677 750.000000
1+1E-7.525750 1+1E-8 0.064479 110000 1245 1375.000000
1+1E-7.826780 1+1E-8 0.112473 190000 2150 2375.000000
0.907802
