L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:53 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005534s
Sat May 29 09:47:53 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005658s
Sat May 29 09:47:53 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005767s
Sat May 29 09:47:53 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005809s
Sat May 29 09:47:53 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005754s
Sat May 29 09:47:53 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011578s
Sat May 29 09:47:53 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011471s
Sat May 29 09:47:53 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017135s
Sat May 29 09:47:53 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 50000 | flat time: 0.028564s
Sat May 29 09:47:53 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 30000 | flat time: 0.017147s
Sat May 29 09:47:53 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 50000 | flat time: 0.028479s
Sat May 29 09:47:53 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 90000 | flat time: 0.051151s
Sat May 29 09:47:53 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 90000 | flat time: 0.051248s
Sat May 29 09:47:53 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 110000 | flat time: 0.062792s
Sat May 29 09:47:53 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 70000 | flat time: 0.039926s
Sat May 29 09:47:54 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 110000 | flat time: 0.063002s
Sat May 29 09:47:54 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 40000 | flat time: 0.022827s
Sat May 29 09:47:54 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 70000 | flat time: 0.039903s
Sat May 29 09:47:54 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 50000 | flat time: 0.028421s
Sat May 29 09:47:54 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 70000 | flat time: 0.039997s
Sat May 29 09:47:54 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 50000 | flat time: 0.028619s
Sat May 29 09:47:54 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 110000 | flat time: 0.062574s
Sat May 29 09:47:54 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 70000 | flat time: 0.039988s
Sat May 29 09:47:54 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 40000 | flat time: 0.022727s
Sat May 29 09:47:54 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034586s
Sat May 29 09:47:54 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 110000 | flat time: 0.064479s
Sat May 29 09:47:54 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 190000 | flat time: 0.112473s
