L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:40 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005500s
Sat May 29 09:47:40 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005609s
Sat May 29 09:47:40 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005775s
Sat May 29 09:47:40 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005753s
Sat May 29 09:47:40 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005761s
Sat May 29 09:47:40 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011558s
Sat May 29 09:47:40 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011455s
Sat May 29 09:47:40 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017147s
Sat May 29 09:47:40 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.022927s
Sat May 29 09:47:40 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 40000 | flat time: 0.022890s
Sat May 29 09:47:40 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 60000 | flat time: 0.034346s
Sat May 29 09:47:40 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 80000 | flat time: 0.045763s
Sat May 29 09:47:40 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 40000 | flat time: 0.022903s
Sat May 29 09:47:40 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 90000 | flat time: 0.053141s
Sat May 29 09:47:40 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 70000 | flat time: 0.067586s
Sat May 29 09:47:40 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 70000 | flat time: 0.041049s
Sat May 29 09:47:40 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 110000 | flat time: 0.063599s
Sat May 29 09:47:40 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 60000 | flat time: 0.034857s
Sat May 29 09:47:40 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 70000 | flat time: 0.040694s
Sat May 29 09:47:40 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 60000 | flat time: 0.034737s
Sat May 29 09:47:40 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 60000 | flat time: 0.034754s
Sat May 29 09:47:40 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 60000 | flat time: 0.034788s
Sat May 29 09:47:40 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 40000 | flat time: 0.023312s
Sat May 29 09:47:40 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 60000 | flat time: 0.034858s
Sat May 29 09:47:40 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 40000 | flat time: 0.023211s
Sat May 29 09:47:40 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 90000 | flat time: 0.052277s
Sat May 29 09:47:40 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 90000 | flat time: 0.052271s
