f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005707 10000 118 125.000000
1+1E-0.187942 1+1E-8 0.005839 10000 119 125.000000
1+1E-0.546643 1+1E-8 0.005972 10000 120 125.000000
1+1E-0.875664 1+1E-8 0.006016 10000 117 125.000000
1+1E-1.190478 1+1E-8 0.011925 20000 236 250.000000
1+1E-1.498346 1+1E-8 0.011818 20000 233 250.000000
1+1E-1.802783 1+1E-8 0.011778 20000 227 250.000000
1+1E-2.105512 1+1E-8 0.017658 30000 341 375.000000
1+1E-2.407391 1+1E-8 0.035180 60000 690 750.000000
1+1E-2.708846 1+1E-8 0.017535 30000 339 375.000000
1+1E-3.010088 1+1E-8 0.023427 40000 455 500.000000
1+1E-3.311224 1+1E-8 0.058705 100000 1140 1250.000000
1+1E-3.612307 1+1E-8 0.023426 40000 454 500.000000
1+1E-3.913363 1+1E-8 0.023559 40000 461 500.000000
1+1E-4.214407 1+1E-8 0.035086 60000 689 750.000000
1+1E-4.515443 1+1E-8 0.041072 70000 797 875.000000
1+1E-4.816477 1+1E-8 0.035093 60000 678 750.000000
1+1E-5.117508 1+1E-8 0.023340 40000 451 500.000000
1+1E-5.418539 1+1E-8 0.058399 100000 1154 1250.000000
1+1E-5.719570 1+1E-8 0.017545 30000 338 375.000000
1+1E-6.020600 1+1E-8 0.046780 80000 900 1000.000000
1+1E-6.321630 1+1E-8 0.064531 110000 1270 1375.000000
1+1E-6.622660 1+1E-8 0.041139 70000 789 875.000000
1+1E-6.923690 1+1E-8 0.052902 90000 1023 1125.000000
1+1E-7.224720 1+1E-8 0.053216 90000 1024 1125.000000
1+1E-7.525750 1+1E-8 0.023425 40000 450 500.000000
1+1E-7.826780 1+1E-8 0.035096 60000 677 750.000000
0.786399
