L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:45 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005507s
Sat May 29 09:47:45 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005684s
Sat May 29 09:47:45 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005750s
Sat May 29 09:47:45 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005809s
Sat May 29 09:47:45 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011536s
Sat May 29 09:47:45 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011687s
Sat May 29 09:47:45 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011594s
Sat May 29 09:47:45 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 40000 | flat time: 0.022747s
Sat May 29 09:47:45 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 30000 | flat time: 0.017031s
Sat May 29 09:47:45 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 40000 | flat time: 0.022768s
Sat May 29 09:47:45 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 50000 | flat time: 0.028268s
Sat May 29 09:47:45 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 200000 | flat time: 0.114548s
Sat May 29 09:47:45 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 50000 | flat time: 0.028420s
Sat May 29 09:47:45 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 60000 | flat time: 0.034149s
Sat May 29 09:47:45 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 30000 | flat time: 0.017166s
Sat May 29 09:47:45 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 50000 | flat time: 0.028420s
Sat May 29 09:47:45 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 50000 | flat time: 0.028432s
Sat May 29 09:47:45 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 50000 | flat time: 0.028393s
Sat May 29 09:47:45 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 50000 | flat time: 0.028277s
Sat May 29 09:47:45 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 40000 | flat time: 0.022741s
Sat May 29 09:47:45 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 50000 | flat time: 0.028422s
Sat May 29 09:47:45 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 50000 | flat time: 0.028823s
Sat May 29 09:47:45 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 60000 | flat time: 0.034643s
Sat May 29 09:47:45 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 60000 | flat time: 0.034866s
Sat May 29 09:47:45 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 110000 | flat time: 0.064363s
Sat May 29 09:47:45 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 40000 | flat time: 0.023395s
Sat May 29 09:47:45 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 60000 | flat time: 0.034966s
