f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005896 10000 118 125.000000
1+1E-0.187942 1+1E-8 0.006114 10000 120 125.000000
1+1E-0.546643 1+1E-8 0.006082 10000 119 125.000000
1+1E-0.875664 1+1E-8 0.006003 10000 117 125.000000
1+1E-1.190478 1+1E-8 0.012362 20000 233 250.000000
1+1E-1.498346 1+1E-8 0.011959 20000 234 250.000000
1+1E-1.802783 1+1E-8 0.018035 30000 347 375.000000
1+1E-2.105512 1+1E-8 0.046705 30000 344 375.000000
1+1E-2.407391 1+1E-8 0.023766 40000 464 500.000000
1+1E-2.708846 1+1E-8 0.017798 30000 339 375.000000
1+1E-3.010088 1+1E-8 0.029297 50000 575 625.000000
1+1E-3.311224 1+1E-8 0.040825 70000 788 875.000000
1+1E-3.612307 1+1E-8 0.034965 60000 679 750.000000
1+1E-3.913363 1+1E-8 0.069943 120000 1389 1500.000000
1+1E-4.214407 1+1E-8 0.046347 80000 909 1000.000000
1+1E-4.515443 1+1E-8 0.029247 50000 564 625.000000
1+1E-4.816477 1+1E-8 0.058430 100000 1159 1250.000000
1+1E-5.117508 1+1E-8 0.023349 40000 452 500.000000
1+1E-5.418539 1+1E-8 0.040908 70000 799 875.000000
1+1E-5.719570 1+1E-8 0.017416 30000 342 375.000000
1+1E-6.020600 1+1E-8 0.029126 50000 567 625.000000
1+1E-6.321630 1+1E-8 0.028990 50000 572 625.000000
1+1E-6.622660 1+1E-8 0.029127 50000 564 625.000000
1+1E-6.923690 1+1E-8 0.017366 30000 338 375.000000
1+1E-7.224720 1+1E-8 0.029010 50000 563 625.000000
1+1E-7.525750 1+1E-8 0.034980 60000 678 750.000000
1+1E-7.826780 1+1E-8 0.040227 70000 790 875.000000
0.754569
