L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:07 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005722s
Sat May 29 09:47:07 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005631s
Sat May 29 09:47:07 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005787s
Sat May 29 09:47:07 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005855s
Sat May 29 09:47:07 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005790s
Sat May 29 09:47:07 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011447s
Sat May 29 09:47:07 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011394s
Sat May 29 09:47:07 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017029s
Sat May 29 09:47:07 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 50000 | flat time: 0.028323s
Sat May 29 09:47:07 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 50000 | flat time: 0.028393s
Sat May 29 09:47:07 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 50000 | flat time: 0.028247s
Sat May 29 09:47:07 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 100000 | flat time: 0.056662s
Sat May 29 09:47:07 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 60000 | flat time: 0.033926s
Sat May 29 09:47:07 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 100000 | flat time: 0.056974s
Sat May 29 09:47:07 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 80000 | flat time: 0.045497s
Sat May 29 09:47:07 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 40000 | flat time: 0.022672s
Sat May 29 09:47:07 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 90000 | flat time: 0.051012s
Sat May 29 09:47:07 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 60000 | flat time: 0.033952s
Sat May 29 09:47:07 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 50000 | flat time: 0.028378s
Sat May 29 09:47:07 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 180000 | flat time: 0.102329s
Sat May 29 09:47:07 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 30000 | flat time: 0.017010s
Sat May 29 09:47:07 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 50000 | flat time: 0.028491s
Sat May 29 09:47:07 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 70000 | flat time: 0.039840s
Sat May 29 09:47:07 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 60000 | flat time: 0.034018s
Sat May 29 09:47:07 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 50000 | flat time: 0.028541s
Sat May 29 09:47:07 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 90000 | flat time: 0.051180s
Sat May 29 09:47:07 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 40000 | flat time: 0.022759s
