f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-8 0.005787 10000 118 125.000000
1+1E-0.187942 1+1E-8 0.005855 10000 121 125.000000
1+1E-0.546643 1+1E-8 0.006102 10000 117 125.000000
1+1E-0.875664 1+1E-8 0.006072 10000 115 125.000000
1+1E-1.190478 1+1E-8 0.011949 20000 237 250.000000
1+1E-1.498346 1+1E-8 0.011906 20000 233 250.000000
1+1E-1.802783 1+1E-8 0.017803 30000 351 375.000000
1+1E-2.105512 1+1E-8 0.023753 40000 466 500.000000
1+1E-2.407391 1+1E-8 0.030088 50000 582 625.000000
1+1E-2.708846 1+1E-8 0.023896 40000 461 500.000000
1+1E-3.010088 1+1E-8 0.047456 80000 902 1000.000000
1+1E-3.311224 1+1E-8 0.029498 50000 570 625.000000
1+1E-3.612307 1+1E-8 0.023726 40000 452 500.000000
1+1E-3.913363 1+1E-8 0.023770 40000 453 500.000000
1+1E-4.214407 1+1E-8 0.035672 60000 692 750.000000
1+1E-4.515443 1+1E-8 0.035467 60000 676 750.000000
1+1E-4.816477 1+1E-8 0.070874 120000 1367 1500.000000
1+1E-5.117508 1+1E-8 0.047266 80000 918 1000.000000
1+1E-5.418539 1+1E-8 0.023641 40000 456 500.000000
1+1E-5.719570 1+1E-8 0.047159 80000 901 1000.000000
1+1E-6.020600 1+1E-8 0.041341 70000 797 875.000000
1+1E-6.321630 1+1E-8 0.029436 50000 567 625.000000
1+1E-6.622660 1+1E-8 0.035637 60000 677 750.000000
1+1E-6.923690 1+1E-8 0.047291 80000 911 1000.000000
1+1E-7.224720 1+1E-8 0.047224 80000 900 1000.000000
1+1E-7.525750 1+1E-8 0.035381 60000 683 750.000000
1+1E-7.826780 1+1E-8 0.023540 40000 451 500.000000
0.787799
