L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:23 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005519s
Sat May 29 09:47:23 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005644s
Sat May 29 09:47:23 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005776s
Sat May 29 09:47:23 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 20000 | flat time: 0.011605s
Sat May 29 09:47:23 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011549s
Sat May 29 09:47:23 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011531s
Sat May 29 09:47:23 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.011687s
Sat May 29 09:47:23 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 40000 | flat time: 0.023241s
Sat May 29 09:47:23 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.022990s
Sat May 29 09:47:23 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 60000 | flat time: 0.034219s
Sat May 29 09:47:23 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 30000 | flat time: 0.017165s
Sat May 29 09:47:23 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 60000 | flat time: 0.034631s
Sat May 29 09:47:23 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 60000 | flat time: 0.034271s
Sat May 29 09:47:23 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 50000 | flat time: 0.028624s
Sat May 29 09:47:23 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 120000 | flat time: 0.068263s
Sat May 29 09:47:23 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 60000 | flat time: 0.034029s
Sat May 29 09:47:23 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 50000 | flat time: 0.028348s
Sat May 29 09:47:23 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 70000 | flat time: 0.039571s
Sat May 29 09:47:23 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 50000 | flat time: 0.028806s
Sat May 29 09:47:23 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 70000 | flat time: 0.040130s
Sat May 29 09:47:24 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 100000 | flat time: 0.057294s
Sat May 29 09:47:24 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 40000 | flat time: 0.023280s
Sat May 29 09:47:24 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 70000 | flat time: 0.040045s
Sat May 29 09:47:24 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 60000 | flat time: 0.034086s
Sat May 29 09:47:24 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 40000 | flat time: 0.022609s
Sat May 29 09:47:24 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 60000 | flat time: 0.034905s
Sat May 29 09:47:24 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 70000 | flat time: 0.040508s
