L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:16 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005503s
Sat May 29 09:47:16 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005664s
Sat May 29 09:47:16 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005803s
Sat May 29 09:47:16 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005809s
Sat May 29 09:47:16 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.005791s
Sat May 29 09:47:16 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011577s
Sat May 29 09:47:16 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 30000 | flat time: 0.017277s
Sat May 29 09:47:16 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 30000 | flat time: 0.017241s
Sat May 29 09:47:17 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.022961s
Sat May 29 09:47:17 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 40000 | flat time: 0.023021s
Sat May 29 09:47:17 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 100000 | flat time: 0.057307s
Sat May 29 09:47:17 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 60000 | flat time: 0.034276s
Sat May 29 09:47:17 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 60000 | flat time: 0.035256s
Sat May 29 09:47:17 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 50000 | flat time: 0.029572s
Sat May 29 09:47:17 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 90000 | flat time: 0.051165s
Sat May 29 09:47:17 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 70000 | flat time: 0.039978s
Sat May 29 09:47:17 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 50000 | flat time: 0.028486s
Sat May 29 09:47:17 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 70000 | flat time: 0.039996s
Sat May 29 09:47:17 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 120000 | flat time: 0.068548s
Sat May 29 09:47:17 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 50000 | flat time: 0.028426s
Sat May 29 09:47:17 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 80000 | flat time: 0.047849s
Sat May 29 09:47:17 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 50000 | flat time: 0.028597s
Sat May 29 09:47:17 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 140000 | flat time: 0.079784s
Sat May 29 09:47:17 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 50000 | flat time: 0.029036s
Sat May 29 09:47:17 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034217s
Sat May 29 09:47:17 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 50000 | flat time: 0.028422s
Sat May 29 09:47:17 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 50000 | flat time: 0.028648s
