L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:38 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005518s
Sat May 29 09:47:38 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005627s
Sat May 29 09:47:38 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005786s
Sat May 29 09:47:38 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005789s
Sat May 29 09:47:38 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011409s
Sat May 29 09:47:38 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 30000 | flat time: 0.017638s
Sat May 29 09:47:38 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 20000 | flat time: 0.012447s
Sat May 29 09:47:38 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 40000 | flat time: 0.025537s
Sat May 29 09:47:38 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 50000 | flat time: 0.030821s
Sat May 29 09:47:38 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 50000 | flat time: 0.030652s
Sat May 29 09:47:38 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 50000 | flat time: 0.030436s
Sat May 29 09:47:38 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 40000 | flat time: 0.024384s
Sat May 29 09:47:38 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 60000 | flat time: 0.036670s
Sat May 29 09:47:38 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 30000 | flat time: 0.018278s
Sat May 29 09:47:38 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 40000 | flat time: 0.024383s
Sat May 29 09:47:38 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 70000 | flat time: 0.042650s
Sat May 29 09:47:38 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 60000 | flat time: 0.036871s
Sat May 29 09:47:38 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 40000 | flat time: 0.024528s
Sat May 29 09:47:38 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 60000 | flat time: 0.036728s
Sat May 29 09:47:39 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 40000 | flat time: 0.024375s
Sat May 29 09:47:39 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 50000 | flat time: 0.030579s
Sat May 29 09:47:39 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 90000 | flat time: 0.054588s
Sat May 29 09:47:39 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 80000 | flat time: 0.049074s
Sat May 29 09:47:39 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 50000 | flat time: 0.030492s
Sat May 29 09:47:39 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 50000 | flat time: 0.030720s
Sat May 29 09:47:39 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 60000 | flat time: 0.036707s
Sat May 29 09:47:39 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 70000 | flat time: 0.043070s
