L: 4 | f_final: 1+1E-8 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 09:47:49 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005554s
Sat May 29 09:47:49 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005672s
Sat May 29 09:47:49 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005781s
Sat May 29 09:47:49 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005798s
Sat May 29 09:47:49 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 20000 | flat time: 0.011666s
Sat May 29 09:47:49 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 20000 | flat time: 0.011536s
Sat May 29 09:47:49 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 30000 | flat time: 0.017429s
Sat May 29 09:47:49 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 50000 | flat time: 0.028831s
Sat May 29 09:47:49 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 40000 | flat time: 0.022972s
Sat May 29 09:47:49 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 40000 | flat time: 0.023027s
Sat May 29 09:47:49 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 70000 | flat time: 0.040081s
Sat May 29 09:47:49 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 50000 | flat time: 0.028568s
Sat May 29 09:47:49 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 90000 | flat time: 0.051441s
Sat May 29 09:47:49 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 50000 | flat time: 0.028853s
Sat May 29 09:47:49 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 80000 | flat time: 0.045779s
Sat May 29 09:47:49 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 70000 | flat time: 0.040145s
Sat May 29 09:47:49 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 70000 | flat time: 0.040003s
Sat May 29 09:47:50 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 130000 | flat time: 0.074827s
Sat May 29 09:47:50 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 70000 | flat time: 0.040312s
Sat May 29 09:47:50 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 40000 | flat time: 0.022857s
Sat May 29 09:47:50 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 80000 | flat time: 0.045979s
Sat May 29 09:47:50 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 70000 | flat time: 0.039875s
Sat May 29 09:47:50 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 50000 | flat time: 0.028449s
Sat May 29 09:47:50 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 40000 | flat time: 0.022857s
Sat May 29 09:47:50 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 60000 | flat time: 0.034434s
Sat May 29 09:47:50 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 50000 | flat time: 0.029715s
Sat May 29 09:47:50 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 70000 | flat time: 0.060583s
